A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-6.835139651526825;-1.8665766558531751	0.397036200794356;0.8714913196376439	#	0.27925956035780997;1.16519453583019	-6.7593817477378;-3.5866295521222002	#	-6.9691198405215;-3.5624630263784995	#	#	0.14020454512500002;1.247034519541	-7.78579566420595;-3.7859938355740494	#	-6.5485363621775;-4.7425355684224995	#	-6.8851169809332005;-4.2076577974068	#	#	0.43878334935596003;1.3686465090820399	-6.268627677578849;-4.27433797304115	#	-7.095319936517001;-3.4434716459429997	0.19867091497968992;1.34465990615831	-7.1014634424555;-3.4921392067844996	#	#	0.1294145641731449;1.294870903230855	#	0.43553999376908;0.9610904465249199	#	#	#	#	#	#	-6.8530648008756;-3.6359593491644002	#	-7.2156056104826;-3.1164436677773995	0.05824676295128006;1.0809914073087201	-6.741275008956;-3.7670712754439997	-0.2416795178798301;1.32281693551783	-6.525602752637;-4.640004169463	#	#	#	#	#	#	0.03127964750230999;0.79068033831169	-7.4512929323938;-2.9997971078062005	-0.27098042288456003;0.9985231532905601	#	-0.10210363375023007;0.8684420825842301	#	#	-7.4211504180628;-3.7721163453172	0.12824894304009504;0.7319316394239049	-7.48725085133215;-4.57618724368785	0.12631864607978;0.66900565125022	#	-0.148755404097964;0.9718605425659641	#	#	#	-0.05249877243656004;0.8546384348785601	#	-0.049087727588708996;0.853580931512709	#	#	-9.20337235039755;-7.12654137172245	-0.16992847017837087;0.9263252770063709	#	#	-9.522450595599999;-6.79398187848	#	#	-0.26647515872068805;0.884557376284688	-8.967359327457102;-7.323563481302901	#	-9.1809981073898;-8.2972760360902	#	home	1.0	1.0	1	4.0	4958	278	0.4875	4.0	5	5
#	1.18951630170594;1.83650055467406	-7.37672496281783;-3.53549712762217	#	-7.80363407088915;-4.08175168757085	#	#	#	-8.492724928885;-4.807009889394999	#	#	1.05006703907502;1.6895088346649798	#	#	#	#	-8.2633058341632;-6.1370754491968	#	#	#	-9.1364877162308;-5.019858734129199	#	#	#	-8.03511944510975;-5.034040923790251	#	-8.174543327182601;-5.3294273776774	0.8445270260434599;1.40292438209654	-8.10751586878085;-5.86811497169915	#	-8.18709106863165;-5.96417792408835	#	#	#	-8.1947343162296;-5.6769996148904	#	-9.043867076951;-4.527841207868999	0.5437238450127699;1.7582331101872302	#	#	-8.1068961252154;-6.4727106864646	#	#	#	#	0.53563536738917;1.47615513099083	-8.0760022327236;-6.0417561533164	0.276325545726415;1.6152688689955852	#	0.40283101839268;1.43564748714532	-8.6389257498076;-5.9061657989524	#	-8.19983931764475;-6.41489487453525	0.46548548548877994;1.37752122655122	-10.073989716265;-5.186890511695	#	-9.65840105179285;-6.37571230274715	#	#	0.21514494469913803;1.498430948136862	-10.4237548603567;-6.622684200363301	0.42386562608459705;1.281288948191403	#	#	#	#	-10.9243889278785;-7.5518370405815	#	#	0.13379393659843342;1.4001560238635666	-10.0332679372342;-8.8900841689258	#	#	0.04866145237966801;1.399437531238332	#	0.04689307618785299;1.233895377912147	-10.98433669493095;-9.30480615646905	#	-11.6289656132861;-9.691574918513899	0.09271659292262002;0.81843988232538	home	1.0	1.0	1	3.75	4588	321	0.45	3.75	4	4
#	#	-5.73779783923405;-1.5059366648659496	-0.021757323417984975;0.921956020019985	#	#	-7.3074157324062;-2.7239138370138005	0.08552686392950004;0.9603973458745	#	-0.04057555410562508;1.1527255120616249	-6.73301136909475;-4.64356265264525	0.28984571723673;0.91246009715327	#	-0.03987696456056988;1.31109702609857	-8.3534079555344;-4.2734701520656	0.19254455773331502;1.2789921831846849	-8.4278199483711;-4.3746932770289	0.1502721084477201;1.33197320726628	-8.85178669823355;-4.24428979464645	#	#	0.51629758120373;1.2114056578202699	#	0.4559729101211599;1.2315160275208399	-8.5050722395275;-5.1705405491725	0.261935282015485;1.353394393196515	-8.9206190294977;-4.9239085290023	0.22400701717278004;1.24226101938722	#	#	#	#	#	0.485183230847365;1.134010496216635	-7.776598660115001;-6.028171784185	#	#	0.10941713508314;1.68614846180086	-8.550866319733;-6.049831362007	0.6526685620958299;1.29168824024417	#	0.41689419564345;1.61999297463655	#	0.730397424154535;1.4627268992054652	#	0.7174333123312999;1.7624552718886999	-9.1087589612484;-6.5495461516716	#	-9.3947791224;-6.16905751038	#	-10.2183680799838;-5.5987024487762005	0.9827722744954901;1.78811871996451	#	0.72867337460872;1.96766532473128	#	#	#	#	-10.2505821784136;-7.820329767726401	0.6284163113674599;1.8936278640525401	#	0.5130924521924387;1.7583977533475614	#	#	#	0.6264707844204619;1.663579456579538	#	#	#	#	-10.9640315526748;-9.029412867845199	#	-11.2145156598875;-8.8697378561125	0.333030906646186;1.158505177059814	-10.97043293676145;-9.26641847863855	#	#	#	-11.2208120218958;-9.657303741904201	#	train	0.001903968584518355	0.2857142857142857	1	9.885795737599999	3429	324	0.5125	9.885795737599999	4	14
#	0.37460460216428;0.94970171591372	#	-0.057022994834224905;1.194841644420225	#	-0.18417144621865994;1.02751433234866	-4.2982490135789;-1.0154706290411	#	#	#	-3.9464588640175498;-1.37942186952245	#	-4.10483754085475;-1.27543629730525	#	-4.879377959602;-0.4169459870579999	0.385061971215145;0.8851727829308549	#	#	#	-0.013046787621600053;0.9208485735716001	#	-0.04815397019807999;0.8536078589260799	-3.7992365044040004;-1.174273423916	-0.19127033308924007;0.9535790306912402	-4.14393484124685;-1.00947505231315	#	-3.8925806060608004;-1.4539097921992001	#	#	-0.1957193009643899;1.04939435868039	-4.877793902763051;-0.76877263557695	#	-4.6016711909061;-1.1689392146739	0.22280960444990996;0.65536111469609	-5.3985354784392;-0.3630660757608002	#	-3.8387480243264003;-2.0323376766936	#	#	0.19926485068901995;0.77217904489098	#	0.03345805163418003;0.95218802831982	-5.974213888340801;-1.8595251298792	-0.03788806389803007;1.03091711590603	-5.6979563802329505;-2.01593907100705	#	#	#	#	-0.0418513275154801;0.96944813147148	-4.8856924526252;-2.6734582066948	0.13361374549330002;0.7531110112387001	-6.276673513136;-1.516821664844	0.13080695650409996;0.7330947100359	#	-0.35140320712092993;1.18902850089293	-6.3334222912066505;-2.80298344789335	#	-7.2004600110761;-3.3893823670439	-0.06571228219174402;0.8741591569457441	-8.0638284178525;-4.1586188356675	0.13739675847185512;0.7498419885481449	#	0.142683451976635;0.936428508377365	-6.836721229473;-5.378771334406999	#	#	0.23263838711144896;0.718780320958551	#	#	#	#	#	#	#	#	#	-0.0022157181687839644;1.1423539556247841	#	0.21497922264199004;0.8417402453080101	city_center	1.0	1.0	1	2.8	3581	390	0.5125	2.8	5	5
-5.397990145815675;-3.560302462484325	0.6128234685255041;1.647998273274496	#	#	-6.37780393274035;-2.1678058270196496	1.31796766188344;2.44666126383656	#	#	-5.6763644569355005;-3.5877926012245	#	-6.81189167721745;-3.40907519614255	1.3285799098216;2.0016765367584	#	#	#	#	#	1.53521538635464;2.15512415950536	-7.6183046853929;-3.0795763923071	#	#	1.34670958125476;2.17332459128524	#	1.4641794407087199;2.18432662115128	#	#	-7.1163879608989;-2.8487140366410997	#	#	#	-6.36251051567205;-3.6007093360879496	1.09640094281312;2.14041384270688	-7.359629828875901;-2.7153453904441	#	-7.1111555535874;-2.9848681263926005	1.14715914063834;2.18703062700166	#	#	#	1.4091959173966297;2.92962204816337	#	#	#	1.32810562203198;2.04064240856802	#	1.1906214922234302;2.34014564773657	#	#	-6.8517693380804;-3.4970188615796	#	-6.1567338587561995;-4.269828178403801	#	-7.37604922930775;-3.21117886205225	1.08441497993086;2.13411649322914	-6.7071586688654;-4.556835018854599	0.69502854849307;2.23546025650693	-8.10692101579425;-4.08098198394575	#	-7.4103654906777;-5.5876761826623	#	-7.780960917118099;-5.7502519343819	#	#	#	-7.64436389710775;-6.13434436293225	#	-9.038183730841;-5.903135497578999	1.378514441580022;1.902051908799978	-9.2390425435589;-6.3226415947811	1.0051528463254285;2.082505666834572	-9.4130506145191;-6.203342341960901	#	#	#	-9.6100686222884;-6.617652988511599	#	#	#	#	0.8556217618783849;1.4658890734216148	home	1.0	1.0	1	1.0	403	403	0.4625	1.0	1	1
#	0.04074302314420397;0.716482131799796	-3.87640433217102;-0.8815487318489796	0.023596856982545045;0.928791288443455	#	0.42839379107356;0.95954372140444	#	#	#	0.830649273181875;1.263004731938125	#	#	#	#	-6.9235441495968;-3.2261005152032	0.465346924182235;1.275871343169765	-7.194920642431501;-2.8760151729684997	#	#	0.67283596270245;1.30655067208355	-7.5966677875578;-3.1480525972222	0.35595083393256;1.55829993943144	#	#	-7.315653154145899;-3.4475963933341	0.6688613972757699;1.3718350621042301	-6.5588623951793;-4.4588958610207	0.6316513077844998;1.4528238902155	-7.07761357379025;-4.02388507776975	0.5437632774440451;1.435533871513955	-6.82502020696165;-4.60210706241835	0.3093685196254998;1.5328211366885	#	#	#	#	#	#	-7.6137249758620005;-4.369139084758	#	#	0.48686391361207;1.20872318100793	#	0.61876757076498;1.33130435730102	-6.81415704071245;-5.0700435784475495	0.7135319151620699;1.30571102557793	#	0.31468357232841493;1.653626895597585	-8.5175370391146;-3.8079834855654004	#	-7.604408139693;-5.327108180647	0.45793866882232004;1.5317339294476802	#	0.4527578786003;1.3992100627217001	#	#	#	#	-9.114013088875701;-6.1866635941843	#	#	0.35486724208985504;0.9673124721661448	#	#	-8.8135426111935;-7.4597319943465	-0.11255287619293097;1.289464402836931	#	#	-9.956307611977252;-7.084094556362751	-0.07814302161696751;1.1504172122969676	#	-0.03922151158259746;1.1925380623065975	-9.7358891936125;-7.646905332067501	#	-10.344631387798401;-7.3522157540216	#	-9.642073293428599;-8.3556243703514	#	-9.7966707166201;-8.5390662305399	0.06925810292629997;1.0588807702937	car	1.0	1.0	1	4.0	3047	444	0.5125	4.0	2	2
-5.761947241041351;-2.0865718743786497	#	#	0.25833492786342493;1.317605007232575	#	0.21714377684101993;1.3624358141169801	#	0.29055258053934996;1.28790492995665	#	#	#	#	-7.81459275604475;-4.98519151249525	#	-8.6026353610604;-3.8852072757996	#	-8.430243053902501;-3.4468905891375	#	#	0.6444853152096;1.7117942994304	#	0.84153702176528;1.4427115745147199	#	0.7952762131267999;1.4415621442932	-7.85123360386525;-4.183248744474749	#	#	#	#	#	#	0.5629690248243799;1.5580438200356201	#	0.427831849562625;1.675576590657375	#	0.79051597289526;1.35044677324474	#	#	-8.156550153744;-3.695244553476	0.7570979190339899;1.57239888770601	#	#	#	#	-7.48168255253855;-5.34998832088145	#	#	#	#	#	-7.7983431622622;-4.6101232195978	#	-7.32709576968025;-5.145497005879751	0.5521979069461199;1.61910764177388	#	#	#	#	#	0.5622111808108661;1.411710366185134	#	#	-9.338832014692;-7.181233700988001	0.592834232863025;1.159794987434975	#	#	#	#	#	0.35885422723121296;0.850278320796787	#	0.17847707312705052;0.8038319337169495	-10.910539533369999;-7.84101222661	0.1807729115308525;0.8374001720871476	-10.102390013960399;-8.7724275100596	0.268245256051574;0.771821990116426	#	#	-10.9355393065266;-9.507988268273401	0.095152387805545;0.573470010366455	home	1.0	1.0	1	5.92	4647	466	0.3875	5.92	6	6
-4.024019250025825;-1.777956525954175	#	#	0.47887937764758004;1.0181441453264202	-5.6573031633372;-2.7286088289228	#	-5.9193511543972;-3.1940257030828003	#	-5.6368337844209995;-3.9168334326589997	#	-6.0094648991883;-3.7409205784717	0.6536459808175299;1.61280867420247	-5.7311345376005;-4.165933849679499	#	#	0.5101778942082649;1.424173515619735	-6.4356484057095;-3.4456369268504994	0.23720911449704007;1.24456087086696	-7.0758623021851;-3.3623573351148996	#	-6.3866349914192;-3.8635398088408	0.32964992451082;1.41927880136918	-6.6285153951001;-3.9379282375999	#	-6.264765774715849;-4.46411866192415	#	-6.4918575935075005;-4.798336194992499	#	#	#	#	#	-7.8291385165471;-3.7233218390928995	0.44619731156061;1.2114807527653901	#	#	#	0.39678505148667;1.3982225157533301	-6.922700577249;-4.827238855911	#	#	#	-8.6371764169294;-4.7095189656706005	0.304832848174745;1.472601470553255	-8.7557279001671;-4.4923394368529	#	-8.9584482252232;-4.2337476536968	#	#	0.61280272056796;1.27983002330404	-8.9611101703482;-4.4715759653718	#	#	#	#	#	#	0.32415138164823;1.17992704364777	-9.156287613657;-7.499297333643	#	-10.0217686628112;-8.5638237521288	0.30409434486512654;0.8961247339388734	-10.943589009283698;-8.3005310749963	-0.11251887914133996;1.24818693183134	#	0.09435234554129096;0.997021004642709	-10.334597127775;-8.909575203565	#	#	0.22604502475961652;0.8497756050543835	-10.713963420554201;-9.5707796522458	#	-10.8220164239225;-9.585679036477499	-0.12879018904766554;1.0531388799536656	#	0.10762217330773799;0.7550779742482621	-11.60680852280025;-9.284053522799748	-0.261588974686576;1.0217164171425759	#	#	metro_station	0.0009765625	0.25	1	9.672	2755	522	0.525	9.672	2	8
-5.925721353506074;-2.999033561533925	#	-6.3207388580385;-3.0654610316015	#	#	#	#	-0.24573844976770004;0.9090905863997001	#	#	-10.721508909266865;-4.3205610446291	-0.056685078654889975;0.13963732258005557	#	#	#	-0.15157754216067998;0.95211528369468	-8.5983933352221;-3.8808196685779	-0.018603788894039963;0.91125937083204	-9.45567692185485;-4.71064279726515	#	#	#	-8.1044848202596;-5.7420180478204	0.12867676910739995;0.6826361386786	#	#	#	0.006294209837640008;0.92600750216036	#	-0.10619790644651;1.00430887107451	-8.868940317133351;-4.35575302366665	0.16113576671855995;0.68314221666544	-7.7395732754985005;-5.383776821221499	-0.09850493745200511;0.8497810657800051	-7.6723817915626;-4.8049617150374	#	-7.503562082124801;-5.2802878081152	#	#	-0.1844423004643101;0.8512102813623101	#	-0.19792996593008005;0.85204715028208	#	#	#	-0.21468539854056995;0.93483875697257	-8.455599992325201;-4.0590036271548	-0.3868844294646251;1.111932723448625	-6.971026510765;-5.358165704755001	-0.26636387952340007;1.0246567064174001	#	-0.1769090845068601;0.93818599383486	-8.1052536500365;-4.2709285500235	#	-8.5165879800208;-4.2159406799992	-0.13929268922480498;0.880722901216805	-8.92451481696495;-4.52695064371505	0.042309336474019965;0.75197695861998	-9.1943837348599;-5.2728400721601005	-0.28386138151314994;1.07172242493515	-9.2992459730856;-5.9668004629544	#	-8.7667547321311;-6.2315767135289	#	#	#	-9.511656232456499;-6.7091131148434995	#	#	0.0976020434502155;0.6835307703937845	-9.401271904524899;-7.334747400275099	#	-10.00356831744;-7.1045703055	#	#	#	#	#	#	-0.19129446010504497;0.979759029613045	home	0.1	1.0	1	1.5	542	542	0.5125	1.5	0	0
-7.896568466666375;-4.153130593213625	0.16652483515137206;1.1873222120566278	-8.33135665271716;-3.9041788087628397	#	-6.885462549556901;-4.0787971457431	#	#	0.8138130868320002;1.513709472388	-7.3247781698929995;-4.621920474267	1.033823546824;1.8639460276359998	#	0.7533161801601701;1.98171752431983	-7.240547984443751;-5.13354705839625	0.9627508544705301;1.74289076456947	#	0.756833863878355;1.981243092561645	#	#	-8.5958488468777;-4.607269437802301	0.847746302365725;1.831671772194275	#	1.0755032280186998;1.6391043712213	#	0.6792221091012;1.8794674098388002	#	0.9491562165895249;1.596631960510475	-8.4531563424456;-4.9306318335344	#	#	#	#	#	#	#	-9.590995654815;-4.345715027024999	#	#	0.7406087434351101;1.8272749280648901	-9.140966219365001;-5.423211552475	#	#	0.84515360591439;1.7420090593456101	#	#	#	#	-9.1641017878104;-5.2924721528096	0.7113283061164349;1.970334714563565	#	0.6764460214910799;2.03201763672892	#	0.8122987743054999;1.8447942172145	-9.7307467762205;-5.3675492486195004	#	-9.1060497688938;-5.782822309786201	0.62984831201463;2.00374686240537	#	#	#	0.90766749571712;1.63064552582288	-10.1478605355745;-7.284040175305501	#	-9.580372730419;-7.962173995141001	#	#	0.572375153918274;1.686306690681726	#	0.4748202447510439;1.521895179190956	-12.660446851267823;-8.1750074838244	0.7151231977702204;1.4900611914697794	#	#	#	0.2839297820683344;1.4658588510696655	#	#	#	#	#	-0.065735529448255;1.1440921410573857	home	1.0	1.0	1	7.333333333333333	4183	615	0.4625	7.333333333333333	3	3
#	0.5860796211141839;1.477480147425816	#	#	-4.99509234070555;-2.73755712459445	0.12222224763676004;1.31730959088124	#	#	-6.59961346916375;-2.6067555097162503	0.3975559024843751;1.452503221849625	-6.1748361574411;-3.4287035586789	#	#	0.45651576571116004;1.44596150534884	#	#	-6.9201833504713;-2.7341672800686996	0.27143307859268007;1.41438987908932	#	#	-6.040725126413401;-2.6544658024266	0.27064891438949995;1.2099841530605	-6.295892202521601;-2.6209438898384	0.24634259906855993;1.11421227806344	#	#	-6.913830443510401;-2.3074522395495998	0.39716299527962995;0.84059618979237	#	0.43306959318615507;0.8873678203538451	#	0.21042427907675998;1.3849387914572402	-7.7216226071892;-2.8754127583908	#	-7.1528623563786;-3.5860715294814	0.2540569042719698;1.5738937908100301	-6.9314257066074;-4.0828555430326	#	#	#	-7.5782700796873;-5.2526984937727	0.12391651614909005;1.67700766721291	#	#	-8.81743427169515;-4.360255423684849	0.5284281767274599;1.43411387501054	#	#	-8.008564342769;-5.105414891951	0.32099648987359997;1.6120170758144001	-7.6524203620196;-5.5703175423204	#	-8.593481315827999;-4.891374322711999	#	#	0.607850611915425;1.336433176516575	-8.4955933966573;-6.389717595382701	1.32332529005201;1.5645827072046885	#	0.575027676634798;1.316080157493202	#	0.30727579518798165;1.5117514143380184	#	#	-10.26565602916425;-8.02666154745575	#	-10.347874655861501;-8.0203388463185	0.8100432186296624;1.2774873857903375	#	0.6664482511340175;1.3279806847799824	-10.6594457327749;-8.592921228525102	0.301076776115101;1.551786497294899	#	#	-10.6253039506411;-9.0459734772589	0.25211369811831197;1.403146233123688	#	0.19887073071276795;1.378124334015232	-10.5599232917498;-9.6762012204502	0.61714503068994;1.07896894212806	residential_area	0.1	1.0	1	1.0	675	675	0.5625	1.0	0	0
-7.357802364336875;-2.253114355083125	0.43219026294231605;1.337968217097684	-7.4569773389447205;-3.8110661733352797	0.69255000361234;1.53996606710766	-6.8083556002557;-4.489805918844301	0.82245978738598;1.33701128239402	-7.0712333201085;-4.2839686539915	0.7817607120765;1.3066830012434998	#	0.89241080182375;1.7571217193362498	#	0.92618274615883;1.38052296934117	#	0.72145160731718;1.59673053084282	-8.2947727603976;-4.724827182362399	0.8656527522802;1.5554607684398	#	0.6764406837473599;1.99374682669264	-8.19884600067575;-4.41657242310425	#	-7.62085596681;-4.3009938844699995	#	-8.0246286443504;-3.8246877155695995	#	#	#	-7.5069620353826;-4.6618460858774	#	#	1.296849367665215;1.818451035894785	-6.94089338975125;-5.25686828024875	1.2287777301560598;2.15860171912394	#	1.406174832329855;2.2879144493701453	-7.5484529542766;-5.3804036281234	#	#	1.56654708380986;2.12053376617014	-8.88183158868;-4.150143830819999	#	#	1.5695827264297502;2.11644580779025	#	#	-8.323738976641;-4.447931282719001	1.48609674923633;2.28728025156367	#	#	#	1.11963516532984;2.7118938879901604	-7.362942655346201;-5.4760369749938	#	-8.13508786114375;-4.49908992147625	#	#	1.215386325326305;2.277035205173695	-8.871693808365249;-6.084505247854749	1.16104700995016;2.66387256272984	-8.622060699006301;-7.130769446993701	1.263326130661138;2.546612134098862	#	1.2227995632673525;2.5497642284326476	#	#	-9.911554530289;-7.6204904094709995	1.49444651067265;2.45473231822735	-9.767225388719;-8.152200541281	1.257866437602201;2.641501172397799	-9.72943900674115;-8.359614318678851	1.4644307474366265;2.4661798612433734	-10.6994461052091;-7.489737832650901	1.2739776889429906;2.6573384411570093	-9.88001021742;-8.68630515368	1.3651043444823716;2.5095118557376286	-10.8330432262708;-8.173118218469199	1.377274288564607;2.348457989975393	-10.16685686502165;-9.13055078809835	#	#	#	home	1.0	1.0	1	1.0	693	693	0.625	1.0	1	1
#	#	-6.18509953718346;-2.40897725851654	0.041790749277195005;0.7543906208528051	#	#	-6.647581936854101;-3.1170466931059004	#	-5.6181796541595;-4.0210364703805	#	-5.5052841241641;-3.9531222205159002	0.19374093836283;0.64808116154517	#	#	-6.5979889764152;-2.6455492293048	-0.03112876038475998;0.79664085900676	#	-0.13233322594695995;0.87501853042296	-5.3772822347969;-3.5892983617631	0.07412037990289999;0.6744816835271	#	#	#	-0.24477244680876004;0.9185422292907601	-7.62852145990365;-3.4270115300563497	#	#	0.10832944278124998;0.51891573399675	-7.064989601083299;-4.7577280707567	-0.2519479399953049;0.808081256729305	-8.447770287563351;-3.93458299409665	#	-7.822478817302901;-5.1974484825371	#	#	#	-8.4327726896262;-6.140021094553799	-0.4075950292226199;0.8282214160426199	-8.879566845008;-6.040554190291999	-0.05932725876298006;0.51358693543898	-9.359484669156899;-5.5254342167031	-0.43243388625502;0.92378655551902	-8.154400433915;-6.595806207225	-0.38252380215492504;0.904000951312925	#	#	-8.3772780398936;-6.3430319604864	#	#	#	-9.5823594232824;-5.8085480625776	-0.1471005734357;0.4723966923097	#	#	-10.6143760957284;-6.183406150251599	-0.17055208104779496;0.474763904741795	-10.4242002690325;-7.327324090687501	-0.3677988431285599;0.63408485872456	-10.0638431315225;-8.6830178981775	-0.24004222752684598;0.537159154836846	-11.605331507899301;-8.1166776144807	-0.4571760420016474;0.8697886231636475	#	#	#	-0.22082152541270902;0.681847133688709	#	#	#	#	-11.0810132399909;-9.893860865209101	-0.04034718514374347;0.5092070862837434	-12.012231256075001;-9.027968596725	-0.29865763025103603;0.7519459866390361	#	#	-11.0371435371001;-10.1080415370999	-0.28698442892676806;1.1064873218567717	-11.5826566158958;-10.019148335904198	-0.292837276614255;0.845228790858255	beach	0.008894625649883995	0.3888888888888889	1	16.927190164930558	4809	754	0.575	16.927190164930558	7	18
-7.948758838226575;-3.660820910453425	0.62197001297094;1.26895426593906	#	#	-7.591834911787051;-4.72415504267295	0.4390613623835;1.6839440115964999	-7.6477070433698;-4.7985031624502	0.43064742516849996;1.6554660998915	#	#	#	0.6311448460113399;1.4052059669886598	#	#	-9.246723701055199;-5.2942839539448	#	-9.0304682619597;-5.907567384040299	0.21093879305184005;1.50887278683616	#	0.57879899704825;1.07910008340175	-9.4369540206546;-4.8555443470254	0.30328111563111004;1.4116966972628902	-9.1117905430065;-4.8462255372135	#	#	0.79113616993494;1.45711122082506	#	0.5492155163286401;1.46892880865136	-7.9784198327933;-5.671158302466701	0.4518014568333101;1.3603979111686901	-8.4560013747822;-5.4921171820578	#	-9.5449768764214;-4.5641500873786	#	#	#	#	#	#	#	#	0.36805131538019;1.7023972338998101	-8.1167554495316;-6.121754839368401	0.40858166547351993;1.67531373042648	#	0.7539652117916551;1.816404204008345	-8.1539647397564;-5.266647723823599	0.73605663002572;1.85517343753428	-8.2049223247184;-5.4953161706216	0.6621309650823198;1.7810154728976801	-9.3407471950794;-4.590950137640601	#	-8.2699581743785;-5.4933779295415	#	-9.4303961580322;-4.9342648898278	#	-9.93831628560875;-5.29300201809125	0.67065670562732;1.58905009899268	#	#	#	#	-9.2245788306572;-6.8512206855828	#	-9.0696961886535;-7.715885571806501	#	-10.5202546376055;-7.0527012886945	0.497859352985179;1.3579566205608211	#	0.5359339502104186;1.2352682372075814	-10.5787124133223;-7.544878566657701	0.5680561498564475;1.2313113050275524	-10.768573814212498;-7.826943478567499	0.3242572467464825;1.3561000847635176	#	0.41287514638182;1.1322704807601802	-10.5412648755217;-9.0404077985983	0.398216154362608;0.970500991259392	-11.6470901710629;-9.1658705093371	0.022223769671114946;1.061327570406885	home	1.0	1.0	1	3.0	1512	758	0.5875	3.0	2	2
#	0.25328791814020396;0.9290270267957961	#	-0.10292903035128498;1.2259734328572849	#	-0.03515392056381994;1.1433349873578198	#	0.14801094666080006;1.1278658864392002	-7.12439459182725;-4.4829654801927505	0.3523564657008751;0.784711924457125	#	0.39193248792241;0.87992754245159	-8.16770547758675;-3.8935035990332505	0.11632475017651006;1.01063147638749	#	#	#	0.21773615879027997;0.97324997606772	#	#	#	0.04396176785692002;0.94572359698108	#	#	-7.7345033285764995;-5.733784314363501	0.1354662129267699;0.83843987775523	#	#	-8.560461769257;-4.488823774563	#	#	#	-7.6324605617574;-5.3439725776025995	#	#	0.4869213727804399;1.1268422874655601	#	#	-8.239543467998;-4.048620025322	0.26824756374803993;1.4140759521519601	-7.8718586915895;-4.4149279557705	#	#	#	#	0.453982042288815;1.377084773231185	-7.6032331162468;-4.125328528873199	0.607396449757045;1.426749826682955	-8.155399356014598;-3.4458458024654	#	#	0.6593371629645899;1.67118269701541	-7.21821907385425;-4.50774788246575	#	-8.4226404375398;-3.7961865238802	#	-7.837898229728701;-4.9887721456513	0.6306176688095599;1.71599167915044	-8.127775927981899;-5.310892451958099	#	-8.5707293691498;-5.3424227812102005	0.518374000018796;1.6616050961612039	#	0.49139048214898484;1.663109374931015	#	0.479843725956163;1.843449572683837	#	#	-8.650289703486;-6.882773976954	0.9587885361272129;1.4502126296927869	#	0.7186691287184174;1.7609272297015823	-9.629173730299998;-6.559646423539999	#	-9.45104271329285;-7.248292316207149	#	-9.563430906032501;-7.7766962906475	#	-10.406762122968;-8.367403496891999	#	home	1.0	1.0	1	1.0	846	846	0.5	1.0	1	1
#	0.37460460216428;0.94970171591372	#	-0.057022994834224905;1.194841644420225	#	-0.18417144621865994;1.02751433234866	-4.2982490135789;-1.0154706290411	#	#	#	#	#	-4.10483754085475;-1.27543629730525	#	-4.879377959602;-0.4169459870579999	0.385061971215145;0.8851727829308549	#	#	#	-0.013046787621600053;0.9208485735716001	#	-0.04815397019807999;0.8536078589260799	-3.7992365044040004;-1.174273423916	-0.19127033308924007;0.9535790306912402	-4.14393484124685;-1.00947505231315	#	-3.8925806060608004;-1.4539097921992001	#	#	-0.1957193009643899;1.04939435868039	-4.877793902763051;-0.76877263557695	#	-4.6016711909061;-1.1689392146739	0.22280960444990996;0.65536111469609	-5.3985354784392;-0.3630660757608002	#	-3.8387480243264003;-2.0323376766936	#	#	0.19926485068901995;0.77217904489098	#	0.03345805163418003;0.95218802831982	-5.974213888340801;-1.8595251298792	-0.03788806389803007;1.03091711590603	-5.6979563802329505;-2.01593907100705	#	#	#	#	-0.0418513275154801;0.96944813147148	-4.8856924526252;-2.6734582066948	#	-6.276673513136;-1.516821664844	0.13080695650409996;0.7330947100359	#	-0.35140320712092993;1.18902850089293	-6.3334222912066505;-2.80298344789335	#	-7.2004600110761;-3.3893823670439	-0.06571228219174402;0.8741591569457441	-8.0638284178525;-4.1586188356675	0.13739675847185512;0.7498419885481449	#	0.142683451976635;0.936428508377365	-6.836721229473;-5.378771334406999	#	#	0.23263838711144896;0.718780320958551	#	0.0894977832630175;0.7510302169089825	#	0.023592850061638526;0.8005488889763615	#	#	#	#	#	-0.0022157181687839644;1.1423539556247841	#	0.21497922264199004;0.8417402453080101	city_center	1.0	1.0	1	4.0	3581	888	0.5125	4.0	3	3
