A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-7.656554735181549;-3.4366793141984497	0.5058588718686201;1.00906884639938	-7.31584050547102;-4.32098490514898	#	#	0.49370611718634005;1.7053918957536598	-8.7768475369636;-4.3172240711764	#	-8.01862944994275;-5.74577184225725	0.39127345002549996;1.5672802978425	-8.7824626200038;-4.722962256616199	0.54828010249385;1.6420621212661501	#	#	#	0.91878049003414;1.40164610134586	-8.6597569854891;-5.9355243047509	0.4362448483173599;1.7535509912626401	-9.7767652867481;-4.687888109651899	#	-8.580964935213;-5.593089061106999	0.81354610557528;1.4147206583247198	-9.139341066314302;-5.0050242145457	0.3337196895401199;1.60782623955388	-8.46220006570425;-6.128027882455751	#	#	0.5691068549114001;1.5545139538286001	-8.5861898721478;-5.6003220093722	#	#	#	-8.599215186534;-5.906876381646	#	-8.514316306913999;-5.716833305425999	#	-8.9284860256456;-5.176710688254399	#	-8.957828467377;-5.375264879283	0.56877700307571;2.17734377910429	#	#	#	1.10229952699198;1.8148363135280199	#	1.03361987909846;1.93930557738154	#	#	-8.091274805158399;-5.3816686510616	0.7264782985894799;1.86687981617052	#	1.05303461736549;1.85838106283451	#	1.16228577549884;1.74736530750116	#	#	-9.3668577343701;-5.7744813674899	1.02328274737411;1.79556810088589	#	1.024707587936086;1.693462265783914	#	0.9480094912940542;1.846262495405946	#	#	-8.78564118158825;-7.37976092563175	1.15324223725359;1.72941372178641	-9.136767997810999;-7.901748996828999	0.900777429776471;1.910456830843529	-9.3213339063361;-7.8189455387839	#	-9.879406190932;-7.241289802528	0.759388662508895;2.085898972851105	-9.8096328634375;-7.6353843544825	0.8850398275714826;1.9168826655885176	-10.246093722077351;-7.62773004252265	#	#	#	-10.3842961353355;-9.194670270124501	#	home	1.0	1.0	1	5.22528	49641	37086	0.575	5.22528	9	9
-7.656554735181549;-3.4366793141984497	0.5058588718686201;1.00906884639938	-7.31584050547102;-4.32098490514898	#	#	0.49370611718634005;1.7053918957536598	-8.7768475369636;-4.3172240711764	#	-8.01862944994275;-5.74577184225725	0.39127345002549996;1.5672802978425	-8.7824626200038;-4.722962256616199	0.54828010249385;1.6420621212661501	#	#	#	0.91878049003414;1.40164610134586	-8.6597569854891;-5.9355243047509	0.4362448483173599;1.7535509912626401	-9.7767652867481;-4.687888109651899	#	-8.580964935213;-5.593089061106999	0.81354610557528;1.4147206583247198	-9.139341066314302;-5.0050242145457	0.3337196895401199;1.60782623955388	-8.46220006570425;-6.128027882455751	#	#	0.5691068549114001;1.5545139538286001	-8.5861898721478;-5.6003220093722	#	#	#	-8.599215186534;-5.906876381646	#	-8.514316306913999;-5.716833305425999	#	-8.9284860256456;-5.176710688254399	0.6933706525973801;1.92918709786262	-8.957828467377;-5.375264879283	0.56877700307571;2.17734377910429	#	#	#	1.10229952699198;1.8148363135280199	#	1.03361987909846;1.93930557738154	#	#	-8.091274805158399;-7.733428617638084	0.7264782985894799;1.86687981617052	#	1.05303461736549;1.85838106283451	#	1.16228577549884;1.74736530750116	#	#	-9.3668577343701;-5.7744813674899	1.02328274737411;1.79556810088589	#	1.024707587936086;1.693462265783914	-9.1839758204992;-6.6846416879008	0.9480094912940542;1.846262495405946	#	#	-8.78564118158825;-7.37976092563175	1.15324223725359;1.72941372178641	-9.136767997810999;-7.901748996828999	0.900777429776471;1.910456830843529	-9.3213339063361;-7.8189455387839	#	-9.879406190932;-7.241289802528	0.759388662508895;2.085898972851105	-9.8096328634375;-7.6353843544825	0.8850398275714826;1.9168826655885176	-10.246093722077351;-7.62773004252265	#	#	#	-10.3842961353355;-9.194670270124501	#	home	0.1	1.0	1	1.0	38259	38259	0.6	1.0	0	0
#	#	-6.896415130341611;-3.4458206343183897	1.20197301020646;1.89531342579354	#	1.2676501394977;2.3465484354823003	#	#	-7.50687589060875;-4.742589610991249	#	-7.73273809453305;-3.37474505736695	#	#	#	-7.8742714114456005;-5.5793063969944	#	#	#	-7.5186534013373;-4.630371760282699	#	#	1.43354818677082;2.5231770636291797	-7.7855407613211005;-3.6512239095525	#	-8.7322199369527;-3.7971130352273006	#	#	1.3574528357757099;2.32643648304429	#	1.4195100362923099;2.32810649062769	-8.69906735504355;-3.9164360440564496	1.2745830911422802;2.35122139415772	#	#	#	#	-8.607748696098401;-4.7170187165816	1.46238597184901;2.45973281609326	#	#	#	0.8174401700074506;2.17307543575119	-8.8141264422194;-4.8864689909606005	#	-8.2292991165901;-5.2578465512499	#	-8.4350745089312;-5.0227907628288	#	-7.873604828587;-5.615599700173	#	-8.0415019787576;-5.3087420279024	1.4899260890891202;2.15072317255088	#	#	-9.270944280546;-4.709651689614	1.097809193690755;1.951291626509245	-9.9667516418353;-5.3833748978847	1.3050128697263499;2.2442788402136498	#	1.326172654669306;1.8141828249906942	#	#	#	#	#	0.9143073814206162;2.297118944299384	-9.753583947723001;-8.4153400808985	#	#	#	-10.136288998127998;-8.377544739192	#	-10.792952507879999;-8.279386914715001	#	#	#	#	#	#	#	home	1.0	1.0	1	2.8	49411	38549	0.4	2.8	5	5
#	#	-3.37497470381287;-0.05459132084713003	#	-4.96001918792125;-0.3839342903987495	0.5037746475748;1.4996807669452	#	#	#	0.5104273106266249;1.669139940093375	#	#	-5.6205934608105;-4.055392772889499	#	#	0.6107524451242401;1.43852206451576	-7.0566934781599;-3.8009032011801	0.40920874062024015;1.61028198859976	#	0.7616618139243749;1.178579385885625	#	#	#	#	-8.4088537230914;-3.8738906242085998	#	#	0.2564052380668499;1.32392959522715	#	0.12947603409881503;1.324112112947185	-8.3209712337726;-4.8181990060074	#	#	0.08221962563495988;1.01386903231904	-8.906587118579;-4.360677241161	0.13025371843648492;0.7901721617055151	-8.602260119687001;-4.781007461232999	#	-7.946720763016;-5.648472423484	#	-7.8715641883757;-5.7974057468843	#	-7.975731863432;-5.481981100728	-0.13500698646391;0.61711517710191	#	-0.35420291605892495;0.777904206794925	-8.3666793897;-5.0856373261400005	#	#	-0.5777431970244801;0.97148150610448	-8.2363679095576;-5.5036079587024	#	-7.931768017219;-6.080714520661	-0.040897168118340044;0.6646399145903401	#	-0.1712926820994749;0.9736227765594749	#	-0.29115527550274994;1.27428800864275	#	#	-9.5774448342555;-7.2343190849445005	0.1094977878350541;1.007750791946946	#	0.3457511844206875;0.8182184798973124	#	0.12731183450865008;1.08759764206335	-9.887798595787;-7.8927679018929995	#	-9.6199803945562;-8.3827193859838	0.01021131647303497;1.3332761837649652	-9.7823359788077;-8.4193091781323	0.3729171741650505;0.9982720347549494	#	0.05940737762018655;1.3914226776058136	-10.28539303303525;-8.41513326192475	0.09029959817801692;1.4211809667779831	#	#	-10.4502703032561;-8.5128796084839	0.46838331905741004;1.16111918621459	beach	1.0	1.0	1	2.3333333333333335	48863	39503	0.5375	2.3333333333333335	3	3
-5.2042567492912;-1.9372564233687999	0.22518308370944806;1.145338465708552	#	#	-4.796333643804051;-3.14894308069595	#	#	#	#	0.9939705897145;1.7549161971255	#	0.7587756285338498;1.85255764730615	-5.048622938866;-3.1222220921940003	1.2717482941332499;1.74744336126675	-6.604672760922801;-2.2697388447372	#	#	#	#	#	-5.477731115009;-3.153827657371	1.19373732882883;1.7009783577111701	#	#	#	1.1129396697295248;1.760415413650475	-7.754891042152501;-2.6743268466075	#	#	0.61666674140949;1.72717351893051	-7.9249496277031;-3.7485673561369004	0.69044987242984;1.47345954735016	-7.1462203037929;-4.5211899690271	0.7831720261681349;1.798004415591865	-7.483113624281399;-4.0561969474586	0.7930493338172849;2.2528689204427153	#	#	#	#	-8.0175329196998;-4.120629181140201	1.17579660684439;2.07265206027561	#	1.21776012199643;1.7323700233835702	#	0.7183346459652051;1.954943964774795	-8.316284580909201;-4.5758966284508	#	-7.2583096258049995;-5.645448819795	0.9170159208312;2.4232066044288003	-8.8970443556982;-4.4075101507218	1.28664746705639;1.88549482394361	#	0.95532807927404;1.88457204186596	#	1.073047964039195;2.093063554480805	#	1.2988210009209;1.9249983145791	#	1.0590101323802221;1.9446582192597779	-8.3375380392255;-5.9944122899145	1.1588953927704115;1.9550741918695884	-9.246441748851;-5.470644699869	0.942847925955245;1.9633772841847552	#	1.2518903833191368;1.808856151700863	#	1.2101206213032354;1.7149603218367644	#	1.1371690685914186;1.8365033555885815	#	#	-8.50190313228;-7.30819806854	#	-9.109254299119401;-6.9480652302806005	0.9325694261565004;2.0296473110834996	#	#	-9.4493528714231;-7.851855280996899	#	forest_path	1.0	1.0	1	2.0	49189	39829	0.5375	2.0	2	2
#	0.6641563685394319;1.037969492476568	-3.07127352855421;-0.92279016310579	0.430593899538015;1.374307242975985	-4.8803063988209505;-0.4262504318990499	#	-4.2415963478363;-1.0826963929037001	#	#	0.299918479503125;1.527807982370875	#	0.6237555057821499;1.21271505435185	-4.69181240308;-2.28381134474	0.2800172113004601;1.4597409777915398	#	#	#	#	#	0.4523500253363999;1.3862453865296	#	#	#	#	#	#	-5.481510477417499;-3.7879890789024997	0.40766860312205006;1.14672392730995	#	#	-6.7587625656928;-2.9865463204072	0.51823373069894;1.21967989781506	-6.664449440291601;-2.8951751134484	#	#	#	#	0.37146312623828004;1.3942077705957199	#	0.6416635566968301;1.28068323484517	-6.899240923602401;-3.3794569016775995	0.6900473365864901;1.36815755747351	#	#	#	0.40432725910701006;1.4841832839829898	-7.3276865415184;-3.1279527001616	#	#	#	-6.6858736454108;-4.3435079732492	0.3381562216840499;1.47390120888395	#	#	-8.5428099210474;-3.7860333619326	0.2192627145668551;1.4890780414431448	-8.83322218830185;-4.31178296791815	#	#	#	#	#	-9.5118253234636;-5.628148358796401	0.20390714800331;1.5903216005712812	-8.8784200485815;-7.108052318858499	#	-9.669237265182;-7.199199263218	0.2786684369503815;0.8582992042296185	#	#	#	#	#	#	#	0.21106530406165597;0.786581571564344	-10.625573427908702;-8.4100225048313	0.021917886470560033;1.06243577173744	#	0.08647575516966993;0.97713615580033	metro_station	1.0	1.0	1	6.183999999999999	49303	39943	0.4375	6.183999999999999	8	8
#	#	-3.86838033933354;-1.1339469651264598	-0.14796218989448995;1.12316190534849	-3.2250383162542002;-1.5166332878458002	-0.10117926960446005;0.9445221557344601	#	#	#	#	#	0.034973943634400095;1.0446188840396	#	0.15318757087085005;1.00943869171115	-4.8156289314228005;-0.4806950152371998	-0.7123647890718346;1.1524733891927	#	#	-3.4515639616288496;-1.45727425709115	#	#	#	#	#	#	#	#	-0.14388638310008006;1.7835438262791143	-4.398762884967599;-1.1414524892124	#	#	#	#	0.081398533792505;0.796772185353495	#	0.09798018673630499;0.6779085156696951	-4.081918648046201;-1.7891670529737997	#	#	#	-5.6827652026285005;-1.2864220535319568	0.055332574888599995;0.9303135050654	#	-0.19622957201715013;2.127218014138234	#	#	#	#	#	#	#	#	-6.944758010326;-2.1849061620340002	-0.06708759108492002;1.3284297089664756	-5.451572122872;-2.845119213768	#	#	-0.03280783235198004;0.67685978979398	#	-0.2042472715033541;0.8259964213973541	#	0.08635965596549755;0.8008790910545025	-8.2413623970575;-4.1958655588625	-0.008506082575884921;1.087618042929885	#	#	#	#	#	#	-8.4310875417818;-6.0567827922182005	#	#	#	#	0.2653153680105495;0.9667258190294505	-8.664674515062499;-6.877939899677499	#	#	#	city_center	1.0	1.0	1	9.390508646399999	49611	40251	0.35	9.390508646399999	14	14
#	#	-8.7558642710722;-4.8495308793478	#	-8.83482161926795;-5.60105495835205	-0.018625418026999963;0.811296348115	-8.962665683845898;-7.83967304883153	#	-9.843104875554;-5.420246828166	0.58195871044975;1.03160838755625	#	#	#	#	-10.1547215133096;-6.903521076170399	#	#	#	-9.7998845251608;-7.5992889891192	#	#	0.31430667726159;1.6481627161744101	#	#	-9.453484491567151;-7.252693575932851	#	#	#	#	#	-10.28065123945205;-7.518850059867949	0.512330471284;1.327965549326	#	0.5328308315306101;1.29811427273539	-11.3074750887504;-6.8315022863696	#	#	#	#	0.6003819272730699;1.50382354120693	#	0.69219275460834;1.69842082431166	-9.795226084405;-8.236631857714999	0.9567473398494248;1.649491437870575	#	0.938974140963845;1.618238414676155	#	#	#	0.4846853919468799;1.9478420560131202	-10.270264398724;-8.318293005256	#	#	#	#	#	#	0.70307851845075;1.22489294649925	#	0.40370085496700203;1.470093449372998	#	#	-11.7973697977484;-8.1294526644516	#	#	0.152662811506163;1.516268658233837	-11.144782401833;-9.339754631166999	0.4102718656180219;0.933809332837978	#	0.41849801360422045;1.1934360073037795	-11.3216813373515;-9.343094046048499	#	#	-0.055735416106184044;1.1449544317681841	-11.575779094519401;-9.4145900256806	#	#	0.011223372231039974;0.7049019624089601	#	#	home	0.1	1.0	1	5.0	41307	41307	0.4	5.0	0	0
-5.572595434315675;-3.7349077509843247	#	#	#	-7.08364582842915;-3.3617634451108493	#	-7.1248109969666995;-3.4703973236133	#	-7.4450819494565;-3.6365097419834997	#	#	#	-7.921828913335251;-2.065941190822606	0.5698795930885301;1.35001950318747	#	0.33074737595430503;1.382704600597695	#	0.66688157476956;1.20930175127644	#	#	#	#	#	#	-8.065655105227851;-3.59738264015215	#	#	#	-7.489706317982501;-4.0966746557375	0.7935601076560699;1.43294279774393	-7.221051970881449;-5.26758284385855	#	-6.5766280118175;-4.893916258762499	#	#	#	-7.9354861344214;-4.3921427602186	0.59078996120745;1.54961306529255	#	0.5782696119453399;1.50374638719466	#	#	#	0.60073187732731;1.43202479495269	#	0.4165213337360101;1.49637735861199	#	#	#	0.13462601445087985;1.5977826785171203	#	#	#	0.72057469008878;1.6326104311512202	-7.6944556643318;-3.7196149779482006	#	#	#	#	#	#	#	#	#	-8.147057676609;-5.855993555791001	0.806718594715778;1.306067214644222	#	#	-8.98977343704715;-5.85243302245285	#	-8.8162966910855;-5.9583372703145	#	#	#	#	0.3263638587743365;1.2795626768256636	#	#	-9.1437817420455;-7.9541558768345	0.32865301227956994;0.8894391904544301	home	1.0	1.0	1	4.0	46242	41370	0.35	4.0	3	3
#	0.22223376097826003;1.01299229238374	-7.245430253351531;-2.9159107441903203	0.186013064153425;1.880615220493313	#	#	-6.2001741536312105;-4.159357465521101	#	#	0.048290592559875;1.1724147853261249	#	0.2210167098892699;1.28114389731473	-8.42205414212275;-4.629452475237249	#	#	#	-8.8496995192901;-5.4610198432499	0.27306374782212;0.8736003718118799	#	#	#	#	#	#	#	0.1880325772662399;1.22399376753976	-8.4724879747056;-4.9499634657944	#	#	#	#	0.22716788415085987;1.3201188887271402	-8.1587087960128;-4.9279022301471995	0.616465804855435;1.298566263320565	-8.8695532114206;-3.904020883779401	#	-7.7720344964674;-4.9234643328926	#	#	0.36986754108435993;1.8682585105356402	#	#	#	0.8386141967545349;1.570943671805465	#	0.86227785501704;1.69829542266296	#	#	-7.0436649934368;-4.850174297263201	0.8018579004838;1.9852934375962001	#	0.72488220669643;2.2323255533435704	-7.072917561565999;-4.957427851214	0.8043773175592399;2.07778571074076	#	0.7370033606774052;2.214985134582595	#	1.00192141822411;2.786599087212354	-7.5091104125432;-5.9625861511968	0.70556971725907;1.8804090161809301	-7.9735709502981;-5.9428619675619	0.9247606775467689;1.618865271633231	#	#	-7.79070610347875;-6.48896512574125	#	-8.6136432961605;-6.5711118714595	#	-8.4001905035228;-6.9861779222972	1.103446436957213;1.5948705305227868	-8.8169136807649;-6.7503891765151	1.131007214071558;1.661611338208442	#	#	#	#	-9.651277180433299;-7.578665026586699	0.4823625731754241;1.765667965004576	#	0.2496660421171052;1.3935298003715402	home	1.0	1.0	1	2.0	46431	41751	0.4875	2.0	1	1
-7.2374449322112;-3.9704446062888	#	-8.7558642710722;-4.8495308793478	-0.09006782630618998;0.79586714916619	-8.83482161926795;-5.60105495835205	-0.018625418026999963;0.811296348115	#	#	-9.843104875554;-5.420246828166	0.58195871044975;1.03160838755625	#	#	#	#	#	#	#	#	-9.7998845251608;-7.5992889891192	#	-10.6377230629408;-6.521094080839199	0.31430667726159;1.6481627161744101	#	#	-9.453484491567151;-7.252693575932851	#	-10.1078903887129;-7.1950335832671	#	-10.26531132755535;-7.34730409802465	#	#	#	-10.264379517909601;-7.8412745935104	#	-11.3074750887504;-6.8315022863696	0.6658708544044849;1.325789297673515	#	#	#	0.6003819272730699;1.50382354120693	#	#	#	#	#	0.938974140963845;1.618238414676155	-8.369174457188402;-7.6500360956368	#	#	0.4846853919468799;1.9478420560131202	-10.270264398724;-8.318293005256	#	-11.059441089481;-7.6217703101589995	#	#	#	-11.6105962090539;-7.7704697479061	0.70307851845075;1.22489294649925	#	#	-10.936217670344401;-9.0617170708956	#	-11.7973697977484;-8.1294526644516	#	#	0.152662811506163;1.516268658233837	-11.144782401833;-9.339754631166999	0.4102718656180219;0.933809332837978	#	#	-11.3216813373515;-9.343094046048499	#	-11.1455578172325;-9.7386911349675	-0.055735416106184044;1.1449544317681841	-11.575779094519401;-9.4145900256806	#	#	#	#	#	home	0.1	1.0	1	3.0	41782	41782	0.4125	3.0	0	0
-2.6850677178861755;0.513870101246175	0.03678388753188405;0.568748717750116	-3.3878022691648004;-0.7835800080152	-0.09593584556784002;0.98259368978984	-4.21198385764675;-1.46633291913325	#	#	0.08138745331539998;1.2712113087606	-4.5400440042925;-2.6971864845475	#	#	0.55705198025221;1.38159534824979	-5.72176168774425;-2.0495600737757504	#	-6.2135148345372;-2.5798202283228	0.41379045907228496;1.396766882099715	#	#	#	#	#	0.95539287265199;1.5377807206280099	#	0.31986698851732;1.40932041534068	-5.7595519006129505;-1.2372913459542167	#	#	0.68860706252877;1.2305809669332302	#	0.24797065670049;1.35847743422151	-10.028149378155511;-4.8201508974384	0.3224815263886599;0.76292446853134	-7.9456939879326;-3.5033349598674	#	-7.7011666178431994;-3.3650679655368	0.46832644623878994;1.7081732184412102	#	0.7000392491705;1.7653982537094999	#	#	#	0.7690384334827599;1.7315174566772398	-7.587374816900001;-4.47018636352	0.3815935855886299;1.68791102757137	-8.73195135900385;-4.145578921196151	0.38401134750078003;1.01102452323522	-8.5458907279888;-3.7555693151912	0.602462269707045;1.421815646632955	#	#	#	0.27806266646824995;1.82680583083175	-7.832840651365999;-5.717350941014	0.2665559093883799;1.35067386574562	#	0.48212172272885;1.9392868519311501	#	#	-9.2892042408837;-5.2571945595163	0.606671085991256;1.5465425251287441	#	#	#	0.454476033650855;1.701789693709145	#	0.8107515976481969;1.7518316890518029	-9.333158023541;-6.198109790279	0.8382087504514601;1.58611941790854	-9.4572606116621;-6.1873565175779	0.920800177303619;1.639035390976381	-9.2714229667853;-6.6772751848547	#	-9.599609322174999;-7.139249412472405	#	-9.5989246468477;-6.855876982552299	#	-8.80932705200625;-7.915959744313749	#	#	#	metro_station	0.0	0.0	1	4.0	41976	41976	0.5625	4.0	0	1
#	-0.06500502906807998;0.7976406415560799	-3.9907823088796803;0.17597330895968022	#	#	0.12034597479255998;0.6514959051234399	-4.6629881226545;-0.6369391604854999	#	#	#	#	0.060047876458019955;0.16525293963669363	#	#	#	-0.08110471600771502;0.9018717070197151	-5.2887688955311;-1.2356422241888998	#	#	-0.10317701783492506;0.780688234722925	-5.5742030737244;-1.1919851250356	-0.17404483249117997;0.91558404436718	#	0.14328663109792;0.67878068835008	-5.7004473771643;-1.2988655458957	#	#	0.09004382077284001;0.68128808012316	#	#	#	-0.14176681606730002;0.9196001587810596	#	#	#	#	#	-0.54350949346969;0.96930029297569	-6.03525694214;-2.65547997224	#	-7.1070331596817;-2.5187432739583	0.07037657850780998;0.92348298543019	#	-0.023702511741470034;0.8867611599434699	#	-0.020547825593120017;0.95480600332712	#	-0.27589407125736004;0.5273178861821747	#	#	-6.635839947064399;-3.5126857175155997	0.15483496692348991;0.9601814123925101	#	0.09161659049877996;1.00365233156122	#	#	#	#	-7.493920833853901;-5.7816975445061	0.09452805767868;1.17899510283732	-9.0211483727951;-5.428355557184901	0.3065349405074975;1.0210543755965025	-8.1449444444968;-6.2031059621632005	0.25649484554117996;1.31482158740882	-8.364615939028;-5.865273261772	#	#	#	-8.30595043105445;-6.847749956665551	#	#	0.02425595667791003;1.1612647941140901	#	#	-9.6621093585777;-6.9190616942823	#	#	#	#	0.16076176057525;0.9854473167147499	city_center	0.1	1.0	1	10.0	42106	42106	0.4375	10.0	0	0
#	0.549468079791732;1.282716899822268	-6.62871929965732;-4.28491926462268	#	-6.75328910991525;-4.61778282440475	0.71144392898468;1.47497195383532	#	#	#	#	-7.1847190032069;-5.1549688215131	#	#	0.39193102276843994;1.6858216053715598	#	0.65189670134424;1.4796663207357599	-8.6387051890448;-5.4493596115952	#	#	#	-8.865162349814;-4.8813278510060005	#	#	#	#	#	#	0.8132655124007;1.3059690618593	-8.990965393889649;-5.12290929893035	#	#	#	-8.6774973445362;-5.8505415994038	#	-9.278215750953;-5.431676623907	#	#	#	#	#	-8.5984809853273;-6.2729093994127	0.9643499581909101;1.5987111325690901	#	#	#	0.985645065747395;1.839079666052605	-8.1695819292656;-6.4634400562144	#	-9.369473041253;-5.176034945627	0.6333101313697198;2.07494978567028	-8.775068758887599;-6.0423088080323994	#	-9.70893471285775;-5.54406434560225	1.17739208798832;1.7280551769316799	-9.500446254672399;-6.3727027637476	#	-9.249292448713849;-7.2053541710061495	0.6859373564521;2.1470177549879	#	1.1137399299056279;1.583675649474372	#	#	-10.1496600359593;-6.8593226075607	1.2137737262726225;1.7240384053873774	#	#	#	0.6335794162989875;2.0359119177810125	#	#	#	0.9481360730720356;1.7629924065679645	-10.370780179545001;-8.921281173575	#	#	0.7142772484546069;1.6854609498653932	#	#	-11.601248770876401;-9.2899756613236	0.56108692175204;1.35278505564596	home	1.0	1.0	1	8.554304	49641	42255	0.425	8.554304	11	11
#	0.368281345106884;0.9002461753251159	#	0.29851901634634;1.1459350798416599	-6.6373528171372005;-3.7086584827228	0.3976045660893;0.9785498023887	-7.185907092330599;-3.3456757745693997	#	#	0.200734309350875;1.186504755315125	-6.8007698407368995;-4.7710196590431	#	-7.632136838430499;-3.6589350921694996	0.23973278864776992;1.5526511739362299	-6.406999269589201;-4.6857755087508	0.434799365568265;1.348794986979735	-8.0715787645774;-3.1546709993426	0.65187699012652;1.15555286831148	-6.5093178143334;-4.033647836286599	0.651566493511375;1.068484065472625	#	0.21745761975310995;1.32587320138489	-6.9045912114189;-3.689011437821099	0.36298382699927995;1.02773507048472	-7.05154898324105;-3.6503266590789494	#	-6.4125403660181;-4.583537255621899	#	-7.7591797588366;-3.1446566981834003	#	-7.0528405874026;-3.5500683596373994	0.10682015047317994;1.26502196129282	#	0.22564741119771498;1.040840642046285	#	#	-6.8682190051686;-3.4638302730913995	#	#	#	-7.908375046964601;-3.2572318751354	-0.02546865185728997;1.04638298760929	-7.4787674846604;-3.8628288787396006	0.17908600192753998;0.73328128034446	#	0.11806237190084501;0.797326645613155	#	0.11121656232435001;0.7107434234896499	#	-0.29249743265024;1.02004016305624	#	#	#	#	-7.942440999883599;-3.2508257634964006	#	-7.301438280631451;-4.76199981438855	#	#	-0.15779262947428602;0.9808977679422861	#	#	#	-0.11864419380328756;0.9207838562452875	-8.6052622215385;-6.2100588225015	-0.09710201796644397;0.9015952218904439	-9.1241666106495;-6.4166249546505	#	-9.64525128203055;-6.6846624400894505	#	#	#	-9.607715243009999;-6.70871723107	#	#	#	#	-0.055796714160287975;0.585855981754288	-9.6228591430396;-7.8554150004404	#	home	1.0	1.0	1	5.22912	49592	42398	0.5375	5.22912	9	9
#	0.6128234685255041;1.647998273274496	#	#	#	1.31796766188344;2.44666126383656	#	#	#	#	#	#	#	#	-7.563992055062;-3.101560082518	#	#	1.53521538635464;2.15512415950536	-7.6183046853929;-3.0795763923071	1.2489238272434;2.1828191884366	#	1.34670958125476;2.17332459128524	#	#	-7.239931016585599;-2.4382053824744	#	-7.1163879608989;-2.8487140366410997	#	#	1.06812152212949;2.17862829965051	-6.36251051567205;-3.6007093360879496	0.40246493828008856;2.14041384270688	#	#	#	1.14715914063834;2.18703062700166	#	#	#	1.4091959173966297;2.92962204816337	#	#	#	1.32810562203198;2.04064240856802	#	1.1906214922234302;2.34014564773657	#	#	#	#	-6.1567338587561995;-4.269828178403801	#	-7.37604922930775;-3.21117886205225	1.08441497993086;2.181392563202895	-6.7071586688654;-4.556835018854599	0.69502854849307;2.23546025650693	#	#	-7.4103654906777;-5.5876761826623	#	#	#	#	#	-7.64436389710775;-6.13434436293225	#	-9.038183730841;-5.903135497578999	1.378514441580022;1.902051908799978	-9.2390425435589;-6.3226415947811	1.0051528463254285;2.082505666834572	-9.4130506145191;-6.203342341960901	0.906822390528895;2.233332700871105	#	#	-9.6100686222884;-6.617652988511599	#	#	#	-10.3302047787831;-8.7327071883569	0.8556217618783849;1.4658890734216148	cafe/restaurant	0.0	0.0	1	3.0	42523	42523	0.4	3.0	0	1
#	#	#	#	-6.37780393274035;-2.1678058270196496	1.31796766188344;2.44666126383656	#	#	-5.6763644569355005;-3.5877926012245	#	-6.81189167721745;-3.40907519614255	1.3285799098216;2.0016765367584	#	1.5906649495952399;2.12344342478476	#	#	#	1.53521538635464;2.15512415950536	#	1.2489238272434;2.1828191884366	#	#	#	1.4641794407087199;2.18432662115128	#	#	-5.8970525539681;-4.0680494435718995	#	#	#	-6.36251051567205;-3.6007093360879496	#	#	#	-7.1111555535874;-2.9848681263926005	1.14715914063834;2.18703062700166	#	#	#	1.4091959173966297;2.92962204816337	#	#	#	#	-7.4604072475445005;-2.9386316046355003	#	-7.4872120657732;-2.7625114942468	#	-6.8517693380804;-3.4970188615796	1.2866745833620798;2.10432095445792	-6.1567338587561995;-4.269828178403801	1.20688386556458;1.99158040217542	-7.37604922930775;-3.21117886205225	#	-6.7071586688654;-4.556835018854599	#	-8.10692101579425;-4.08098198394575	#	-7.4103654906777;-5.5876761826623	#	-7.780960917118099;-5.7502519343819	#	#	#	#	#	-9.038183730841;-5.903135497578999	1.378514441580022;1.902051908799978	-9.2390425435589;-6.3226415947811	1.0051528463254285;2.082505666834572	#	#	#	#	-9.6100686222884;-6.617652988511599	#	#	#	#	#	home	1.0	1.0	1	3.0	47203	42523	0.375	3.0	1	1
