A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	-5.28407490894025;-2.3969314613397503	#	#	1.1451946627318599;1.71732679562814	#	#	#	#	-6.3177243216503;-2.7961552465496995	#	-7.3113493077442;-2.6350837936558	#	#	1.46033465114554;1.94878897525446	-5.5091484856991;-3.4748020983209003	#	-6.86252575584495;-2.2608720231550494	#	-7.1140433194135;-4.0657048020865	0.69138795635123;1.79175921680877	#	#	-6.2336862014628265;-4.0486177605276	#	#	0.7450180535981349;1.759850443021865	#	#	#	#	#	1.06200362964755;2.49428911515245	#	#	#	#	-7.8659049963362;-4.5068716616038	#	#	#	#	#	#	#	#	#	#	#	#	#	#	1.158213662679764;1.845042791280236	#	#	#	0.9811553849291674;1.7560017495108324	-9.045331631304501;-5.8170140065155	#	#	#	#	#	#	1.3328816227244475;1.9961367778955523	#	#	#	1.1050735498483855;1.6626049339916147	#	#	-9.2779487775685;-7.748429808011501	0.53423286859956;1.72178006944044	train	0.13168724279835387	0.6666666666666666	1	3.3600000000000003	298210	288850	0.25	3.3600000000000003	4	6
#	0.442653562970224;0.902731253969776	#	#	#	#	#	0.15619214664725;1.46849786956475	#	#	#	0.40660764604826993;1.46673483347373	-5.140196441631749;-2.06999509224825	0.61943672233189;1.24735421094811	-5.477210787546;-1.652269096794	0.39400905510429507;1.4114758789397048	-5.7847115923570005;-1.1335826252429992	0.30596188494872;1.48766298376728	-5.304391192677699;-1.3158117836023002	0.29979320051872504;1.283718670347275	#	#	-5.1159617895421;-1.1128930917979	0.18190232865991995;1.1790291938880801	-4.0391303064423;-2.3051738274576996	0.3078275696860899;1.15879569026791	-4.5633691337214;-1.9892166079785998	#	#	#	-5.590367332243201;-1.2792630519167996	#	-4.369896634907501;-2.6871848818525	0.648099774975945;1.097287881770055	#	#	#	#	-5.086865299787;-2.1802571056730002	#	-5.6687972643379005;-2.4632796729421003	#	-5.7760882889424;-2.7835873736976002	#	#	#	-6.2327555248908;-1.7705383184491996	0.1410954613195149;1.0803542104784851	#	#	#	#	#	#	-5.3109492910178;-3.290948286462201	-0.02665129954991996;1.13908080381192	-6.46882294003665;-2.9383840967233494	0.06809123201537998;1.02822977962462	#	#	-7.1818542262444;-5.3073536267956	#	#	0.3874023897476474;1.4646278234343524	-8.55116849113625;-4.645945557923749	#	#	#	-8.781226950632501;-6.571832292467501	0.36100408860582456;1.2871494957101755	#	0.31739952627330703;1.492308658290693	-9.235090069685;-7.444532474075	0.8142487260705191;1.302028976769481	-8.9876180452766;-7.8239008543634	0.504724980010017;1.835606348609983	-9.514960657247101;-7.871164811092901	0.7586043307110399;1.45228292088896	-10.325544220555301;-8.2521962840447	0.695737710434175;1.273017599731825	city_center	1.0	1.0	1	5.0	298324	288964	0.525	5.0	5	5
#	#	-5.56504256591161;-2.1144480698883896	0.6043575598141;1.7599249191258999	#	#	#	#	#	#	-6.043651880658199;-2.9393280733618	#	#	0.6517800512338301;1.6221979881861701	-5.768601462364;-3.2186403351959996	0.47213261269722995;1.2654118312807698	#	0.35869979912648;1.30793510801352	-6.5457903111724995;-3.1073597861074997	#	-6.9433072682614;-2.2291031113386004	#	-6.0325246483757;-3.6044337989242994	0.16828899340791992;1.16541585863608	-6.6792769792032995;-3.6115078240767	0.3451583524831649;1.288623007910835	#	0.15003678214429994;1.2996783975477002	#	0.33806144251604503;1.229832036585955	#	0.2838975914286581;1.2228190512844401	-7.726890512853701;-3.2172230146663	0.627202627759855;1.926978438384076	#	0.37528470233047484;1.4751487744455252	-7.15357302052;-3.6797069673799996	#	-6.584023138031;-4.623752495489001	#	-7.0581791499199005;-5.1097272806401	#	#	#	#	0.3173821101530101;1.39723813502899	#	#	#	0.471540529066;1.0094657732080001	-7.8733608751822;-4.6851409325178	0.2686700582000299;0.9501170505199701	#	0.21960492925592;0.94235023349408	-9.057422739776001;-4.496130148844	#	-7.4480687203366;-4.376596880310105	-0.24103457426705;1.11568293865905	-8.2703341691278;-4.8458875904322	#	-8.595166514776;-6.5123880709440005	#	#	#	#	0.25694702655557305;1.044381388750427	-8.902183519876;-6.242142594684	0.327217692955179;1.1873149605308209	-9.01137291437775;-7.464796653662249	#	-9.195002737627998;-7.436258478691999	#	#	#	-9.761358988631004;-7.3542953833116504	#	-9.3561443444994;-7.7838178829606	#	-9.9054920317326;-7.7981547847874	#	metro_station	0.03125	0.5	1	5.25	298447	289087	0.5	5.25	2	4
#	0.402017401671884;0.9339822318901159	-5.9597820582273195;-3.6159820231926796	0.45104097497411005;0.9517868306758901	-6.5196721186160005;-4.079093506604	#	#	#	-7.7992503406594995;-3.7449637972204997	#	#	0.5745632577373101;1.23083246900069	#	#	#	#	-8.4954068398364;-4.242946069903599	0.40074804109496004;1.33061120082104	#	#	#	0.34302559507252994;1.4138677671574702	-7.7128110075561995;-4.9565997730438	#	-7.7086374284491;-4.9076308085509	0.17759521685888002;1.5095453186391201	#	0.5736302860179099;1.21414490031409	-8.318721077182099;-4.3828043489779	0.584190255374275;1.173095364665725	#	#	-7.523399393434;-4.831060588545999	#	#	0.4160643467877549;1.195967961560245	-7.7617928317644;-4.5658360628756	#	-7.851912276475;-4.810113003565	-0.013518094140560044;1.5730135205725602	#	0.52011161525612;1.13259826637988	#	#	-7.76149822123645;-3.43351296302355	#	#	#	#	#	-6.7538760772084;-4.9320361099716	0.64166205342186;1.5915578608981402	-7.738797159663751;-4.10279921999625	0.68615824702982;1.6670268742101801	#	0.733857839434975;1.670606851065025	-7.81518957117525;-5.02800101066475	0.7141948717824701;1.73695115075753	#	#	-7.8030017562486;-6.032640078991401	#	#	#	#	#	#	#	#	#	-8.6693012465247;-6.8665883811152995	#	-9.518117268457498;-6.4912222854024995	#	#	#	#	#	-10.0367490141131;-8.4392514236869	#	home	1.0	1.0	1	5.9212416	299151	289690	0.4125	5.9212416	11	11
-6.5263901794715;-2.4426397720685	0.402017401671884;0.9339822318901159	-5.9597820582273195;-3.6159820231926796	0.45104097497411005;0.9517868306758901	#	#	#	0.38672644304845005;1.4190736117435498	-7.7992503406594995;-3.7449637972204997	0.5889897632488752;1.436406462411125	#	0.5745632577373101;1.23083246900069	#	0.49539416367388006;1.18039506034612	#	0.39844917204825997;1.29519959305574	#	0.40074804109496004;1.33061120082104	#	#	#	0.34302559507252994;1.4138677671574702	-7.7128110075561995;-4.9565997730438	0.2024078477175999;1.4949797100504	-7.7086374284491;-4.9076308085509	0.17759521685888002;1.5095453186391201	-8.692070606351;-3.9502106905089995	0.5736302860179099;1.21414490031409	-8.318721077182099;-4.3828043489779	0.584190255374275;1.173095364665725	#	#	-7.523399393434;-4.831060588545999	0.43486389410659;1.6659720386534098	-7.3415160351424;-4.9636554838776	#	-8.134498467383999;-3.9658592036159996	#	-7.851912276475;-4.810113003565	-0.013518094140560044;1.5730135205725602	#	0.52011161525612;1.13259826637988	#	0.497163908193315;1.150322629184685	#	#	#	#	#	#	-6.7538760772084;-4.9320361099716	#	#	#	#	#	-7.81518957117525;-5.02800101066475	0.7141948717824701;1.73695115075753	#	#	-7.8030017562486;-6.032640078991401	#	#	#	#	0.9830382280257779;1.482386847954222	-8.714899700447999;-6.434864621712	0.7626674217046734;1.4918803224753265	-9.32729357147375;-6.01320158422625	#	-8.6693012465247;-6.8665883811152995	#	-9.518117268457498;-6.4912222854024995	0.685049284782297;1.397958881957703	#	0.2308796175415852;1.3842196731889094	#	#	#	0.27784314820813993;1.3994155045578602	home	1.0	1.0	1	6.4799999999999995	299050	289690	0.5125	6.4799999999999995	6	6
#	0.634389610291108;1.626432131508892	#	#	#	#	#	#	#	1.5253120059955;2.1479038666045	-6.1850570622826;-4.0359098110774	1.3285799098216;2.0016765367584	#	#	#	#	-6.355994336948299;-4.1633192524517	1.360866043906;2.3294735019540003	#	#	-7.3527678963378005;-2.904152706002199	#	-6.3309498935523;-3.5091145820277	#	-7.239931016585599;-2.4382053824744	1.1616218841940702;2.23458168840593	#	#	-7.47152489354375;-2.3819774001762504	#	-5.8909834850113505;-4.072236366748649	1.09640094281312;2.177238177429282	#	#	#	#	#	#	-6.511201202851;-3.199019772349	#	#	#	#	#	-6.26536654191855;-4.13367231026145	1.1906214922234302;2.23564345178083	-5.9451222959;-4.3046012641199995	1.3551680241122501;2.3543794593877503	#	0.2650823554237529;2.10432095445792	-6.0916681456406;-4.3348938915194	0.9479563800086993;2.37360371605175	#	#	-6.7071586688654;-4.556835018854599	0.69502854849307;2.23546025650693	#	1.1855861167470199;1.89525373889298	#	#	#	#	#	#	#	0.9422722463606161;2.325083809239384	#	#	#	#	#	1.0868487897896235;2.0533063016103767	-8.6559597804025;-7.2490930981375	#	#	#	-9.8016928960556;-7.800550126824399	#	#	0.8556217618783849;1.4658890734216148	home	1.0	1.0	1	1.0	299923	290563	0.3625	1.0	2	2
#	0.634389610291108;1.626432131508892	#	#	-6.37780393274035;-2.1678058270196496	#	#	#	#	1.5253120059955;2.1479038666045	-6.1850570622826;-4.0359098110774	1.3285799098216;2.0016765367584	#	#	#	#	-6.355994336948299;-4.1633192524517	1.360866043906;2.3294735019540003	#	#	-7.3527678963378005;-2.904152706002199	#	-6.3309498935523;-3.5091145820277	#	-7.239931016585599;-2.4382053824744	1.1616218841940702;2.23458168840593	#	#	-7.47152489354375;-2.3819774001762504	#	-5.8909834850113505;-4.072236366748649	1.09640094281312;2.177238177429282	#	#	#	#	#	#	-6.511201202851;-3.199019772349	#	#	#	-7.0827178418028005;-3.5914667740171997	#	-6.26536654191855;-4.13367231026145	1.1906214922234302;2.23564345178083	-5.9451222959;-4.3046012641199995	1.3551680241122501;2.3543794593877503	#	0.2650823554237529;2.10432095445792	-6.0916681456406;-4.3348938915194	0.9479563800086993;2.37360371605175	#	#	-6.7071586688654;-4.556835018854599	0.69502854849307;2.23546025650693	#	1.1855861167470199;1.89525373889298	#	#	#	1.2860882339556694;1.8372889410243305	#	#	#	0.9422722463606161;1.494442199632866	#	#	#	#	#	1.0868487897896235;2.0533063016103767	-8.6559597804025;-7.2490930981375	1.2622440556518524;1.9188713162081474	#	#	-9.8016928960556;-7.800550126824399	#	#	0.8556217618783849;1.4658890734216148	home	0.1	1.0	1	2.0	290563	290563	0.4125	2.0	0	0
#	0.260431710188636;1.309983942781364	#	#	-8.5681242686508;-4.175082767029199	0.28502579353464;1.2477350422593598	#	#	#	#	#	0.4694392874034601;1.71466804723654	-7.65365712629975;-6.02825641192025	0.4821045769757699;1.79502296226423	#	#	#	#	#	0.7571597610947999;1.2908142532052	-9.1785982575968;-5.7259416919632	#	#	0.6082930748617199;1.32844025530428	-9.3130105059401;-5.1781912098999	0.39924063205248495;1.490699743233515	-8.8807406989968;-5.087252766323199	#	-8.959991148764349;-4.68477125433565	#	-9.30983322854345;-4.66192392631655	#	#	#	-8.746693431339999;-5.24983967948	0.8174487235517998;1.6173498669082	#	#	-9.127303233108;-4.9363797904319995	0.8199497885134999;1.9217078542865	#	1.01958443831439;1.91643989174561	#	#	-8.5555954397888;-5.4549492846512	#	-9.0959068868652;-4.6993105216948	1.01176528369633;1.6912290596836699	-8.1604703217976;-5.7089218966624	0.6498743380554;2.0484799728246	-8.8199685075968;-5.1762885731232	#	#	#	-8.6771555194934;-5.8752186422066	0.95022282021642;1.86615518714358	#	0.6936780202840399;2.11301326457596	#	#	-9.496392587074;-6.372224921326	1.0929769968254974;1.8074964319145024	#	#	-9.431311369606501;-6.6195508576935005	1.077951349127026;1.8845914274729738	#	#	#	#	#	#	#	1.2561453073579263;1.8377294524220735	#	1.371472042697033;1.839079010042967	-9.38902445176555;-7.85243268253445	#	#	1.0080577097700152;1.717287288049985	home	1.0	1.0	1	3.0	295659	290979	0.45	3.0	1	1
#	0.4786045924381279;1.254985695999872	-5.25601971405043;-2.71690300942957	#	-5.096169002414951;-3.08269164750505	0.64605347567486;1.75814864230514	-5.1461819697029;-3.1021878812171	#	#	0.75457604036325;1.68846383127675	#	0.75135607529398;1.79465584704602	-6.5358648286920005;-2.683063135348	1.03044744323524;1.56322591842476	-5.760260951314;-3.2102998241459995	0.873336320032195;1.545899135787805	-6.2437979962197;-3.1208971183002996	0.6575242504412799;1.41303806771872	-6.848054193349;-2.7219375632710006	0.4464086783563749;1.5303943654556251	#	0.2666895556331701;1.63811900409283	-6.5936527501645;-3.6405692846155002	#	#	#	#	0.6487514357647;1.1414549852233	-6.998119935917799;-4.0122520731422	0.610307649048745;1.1655610378092551	#	0.43974549360364;1.38588218413236	-7.881246791760301;-2.9677284728396995	#	-7.9478370889404;-3.4718642865596006	#	-7.311384341924601;-4.6017688204753995	#	#	0.16583455267243996;1.75236616738556	-8.2044987351843;-3.9933285660956996	#	#	#	-7.25821227156985;-5.2557116297101505	#	#	0.5141302991247799;1.39343636216722	-7.4221729026256;-5.6157687998944	0.48884651286807995;1.30649288396392	-9.1986771836872;-4.3838144131328	#	-8.671311750394;-5.498077184866	#	-8.537983914043;-6.257337618576999	0.2933705186033051;1.3550193984506949	-9.8088369986777;-5.7209604432623	0.14691733389768002;1.31578165272632	#	#	#	0.043248900292968184;1.023161268415032	#	#	-10.50565829239975;-7.329410306720249	0.3063305037866839;0.844090556017316	#	#	-10.39151288390425;-8.40305769155575	#	#	#	-10.9114037866975;-8.225567393282502	#	#	#	-10.63315612566935;-9.52538066413065	#	-10.942900257440101;-9.6852957713599	-0.20761012036430498;0.7655188358803049	metro_station	1.0	1.0	1	3.0	295792	291112	0.55	3.0	2	2
-6.11759411359085;-3.80346888272915	#	-7.04754848802161;-3.5969539919983897	0.933228641461305;2.146574368738695	#	0.85763993467202;2.00293197194798	-9.57234703868646;-3.6329765441629003	1.2540298619458499;2.07640811497415	#	1.17514743917275;2.1782121034872497	-7.4257106314011;-4.6795780326389	#	-7.793248009408;-4.422046527732	#	-7.6518516336436;-5.038141478296399	#	#	1.19229227922024;2.39336552719976	-7.5958198538521;-5.2576870968079	1.07857672842255;1.77899824931745	#	#	-8.5460404194143;-4.4117235676457	0.88025171455496;1.8404479551450401	-8.5814453856272;-4.3132448219728	0.99385706599075;1.91882241444925	-8.0351016648623;-5.2577265712977	0.9172718983460499;1.65632722253395	#	0.54628714331855;1.7240973619014501	#	#	-9.376092234467;-4.664499325912999	#	#	#	#	0.76657729463199;2.02370091998801	#	0.9509397494444201;1.9645571699555802	#	0.82290695715345;2.02600573614655	#	#	-9.12669868938945;-6.0906493291505495	#	#	0.675984726326025;1.575275018073975	-8.4284061129362;-6.428458713483801	0.47435077463267983;2.04509248752732	-9.0894221885788;-6.0963993852612	#	#	0.6468678905791;1.2491556441109002	-10.495623015996;-5.934330425064	0.726999045981855;1.996814372858145	-10.5521074258777;-6.464230870462299	#	-10.291075486238801;-7.418959000881201	1.0060095306176962;2.010196776894284	-10.7048355983667;-7.85164200038718	0.801016698430995;2.230055568609005	#	#	-10.00685516701775;-8.496835632842249	#	-10.958272812470499;-7.9657267716295	1.005104908698606;1.8278066429013942	-10.3028297065594;-8.967106225513326	0.8651235620542306;2.0180800892657693	-10.3879024626645;-8.8490012360955	1.007079064896131;1.878785840263869	#	#	-11.35266002597185;-8.31868306394815	#	#	0.68069363368044;1.8079213427195602	-11.490356340859101;-9.2130725417409	0.9297850968153599;1.4575838527446399	forest_path	1.0	1.0	1	2.0	296590	291910	0.6	2.0	1	1
#	0.402017401671884;0.9339822318901159	-5.9597820582273195;-3.6159820231926796	0.45104097497411005;0.9517868306758901	#	#	#	#	-7.7992503406594995;-3.7449637972204997	#	#	0.5745632577373101;1.23083246900069	#	#	#	#	#	0.40074804109496004;1.33061120082104	#	#	#	#	-7.7128110075561995;-4.9565997730438	#	-7.7086374284491;-4.9076308085509	0.17759521685888002;1.5095453186391201	-7.6378385161456;-4.1153140072344	0.5736302860179099;1.21414490031409	-8.318721077182099;-4.3828043489779	0.584190255374275;1.173095364665725	#	#	-7.523399393434;-4.831060588545999	#	#	0.4160643467877549;0.976158570056646	-7.7617928317644;-4.5658360628756	#	-7.851912276475;-4.810113003565	-0.013518094140560044;1.5730135205725602	#	0.52011161525612;1.13259826637988	#	#	-7.76149822123645;-3.43351296302355	#	-6.276206058690001;-4.63568502691	#	#	#	-6.7538760772084;-4.9320361099716	0.64166205342186;1.5915578608981402	-7.738797159663751;-4.10279921999625	0.68615824702982;1.6670268742101801	#	0.733857839434975;1.670606851065025	-7.81518957117525;-5.02800101066475	0.7141948717824701;1.73695115075753	#	#	-7.8030017562486;-6.032640078991401	#	#	#	#	#	#	#	#	#	-8.6693012465247;-6.8665883811152995	#	-9.518117268457498;-6.4912222854024995	#	#	#	#	#	#	#	home	1.0	1.0	1	7.2	299050	291953	0.3875	7.2	5	5
#	0.9309249607820921;1.685296653463364	#	#	#	#	-4.336041571069;-2.4778651269910004	#	#	#	#	1.3221835120116001;1.9952801389484	-5.0245622781599995;-2.61656121982	#	#	1.1879962054882052;1.895049422051795	#	#	#	#	-4.9258516877786;-3.0003316800214	1.0009665101584238;2.38530805112472	-6.093444125270278;-2.5801113418762	1.11600140477304;2.0023363960869602	#	0.7042813694557556;2.6792837692817804	-5.8643050644584;-3.9675610981216	#	#	#	#	#	#	#	#	#	-8.217352376555;-3.006553296844999	1.8932549531751799;2.7029277966248197	#	#	#	#	-8.069491207655417;-4.230981189566069	1.38819476617819;2.5361707000418097	#	1.25001938693917;2.19053915054083	#	1.698162871972555;2.4775477914874453	#	1.5071845266355202;3.0564092297644803	#	#	#	1.27668884008618;2.01664236585382	#	#	-8.706409724580398;-4.266855348433699	1.40820176081859;2.51444834828141	-9.2295765614506;-5.1423338707494	#	#	1.1903758890522664;2.5989999182277335	#	1.3593714966144925;1.9452309430055075	#	#	#	#	#	1.1878912893078244;2.1140366964121755	#	#	#	1.0691834648193344;2.2511125338206655	#	#	-9.188923992851752;-7.169112511986701	#	#	1.015796486168855;1.856975753431145	forest_path	1.0	1.0	1	6.0	297505	292140	0.35	6.0	4	4
-2.425510629505675;-0.5878229461743248	0.847564930668523;1.088290489929644	-3.36424853293354;-0.62981515872646	0.18985069968139;1.61505044283261	-3.53798816221435;-1.76856866850565	#	-4.9043203540923;-0.5562130670815999	0.5203765882884999;1.7451952630115	-5.873569615083835;-2.03889376735325	0.55068464558175;1.2770418162922499	#	#	#	0.34661452069915;1.39314366839285	-5.3996068962616;-2.4671516000183997	0.7270570679482051;1.434110284511795	#	-0.47342403877842454;2.0110556760788256	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	#	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	#	#	#	-7.0133582680705;-3.311392411349499	0.7141024273611549;1.263110113442845	-6.4594343241884005;-3.3822030225516	#	#	0.29688799592054993;1.46878290091345	-7.030734386456;-4.056530652944	#	#	#	#	#	#	#	#	0.569614728858595;1.6692961823143602	#	#	-7.759457911818201;-3.2699237068418	#	#	0.7965675243372801;1.27839772716272	#	#	#	0.74250196267478;1.28518896784522	#	0.2932082864279679;1.305377528576032	#	0.235737559698312;1.2647174604103033	-10.2897231593997;-6.5678660682603	#	-9.184331045436751;-7.466032954823251	0.12569417258610305;1.1051856962918971	-10.049243111638;-6.819193416762	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.029562837940185;-8.1460445955025	#	#	0.07617867886571345;0.9214681967602865	-10.4319005491571;-9.35677468987525	0.24736342827838398;1.2463564699297565	#	0.061735188485484926;1.001876722484515	metro_station	1.0	1.0	1	8.0	296664	292663	0.475	8.0	2	2
#	#	#	#	#	0.7185482957918401;1.51527319128816	-6.7606892959846;-4.1592422742754	#	-6.5708245708082496;-4.66653846707175	#	-7.4372758641696;-4.0941579178504	#	#	0.87733556224786;1.6765032750321398	-7.3306142464052;-4.9719002037748	0.402943119234365;1.6618427487256349	-8.0366494337307;-4.249301560509299	0.72823307519104;1.2512811025369601	#	#	#	#	-7.475750300660801;-5.6382761443191995	#	-8.55329639716525;-4.88531153777475	#	-7.8642027577281;-6.0351996473319	#	#	0.48029353096833505;1.136502081321665	#	#	#	0.1960697302124499;1.3606314885675501	-10.3375513476064;-5.1622077948536	#	-10.471101892315;-5.2603028126049995	0.30417040065808987;1.77436582692191	-9.913136332268001;-6.398168283572001	#	#	0.19819648944845003;1.40129526844155	-9.787729729804798;-6.919916352695199	0.14654490056007496;1.433069654027925	-10.41876967305905;-6.34917159444095	#	#	#	#	0.38722081921791995;1.18335018054808	-9.7061091525084;-7.8842691852716	0.12435311838803997;1.03294910814796	#	#	#	#	#	-0.005974784160320046;1.1628895346683201	-11.1217440339905;-8.6362586139695	#	-10.9986055476839;-8.8637576427561	#	#	0.07183537657190753;0.9978712757060926	-10.842905319687748;-9.33288578551225	0.13694498746059003;0.71311647199341	-11.015446134422499;-9.3529205561775	-0.12376206575974247;0.9046151019937425	#	-0.17296909045557157;0.9043837300535715	-11.0494814029579;-9.4226429634421	#	#	-0.10638684940285104;0.7566089787568511	#	#	#	-0.22078400122743996;0.8197338840394399	-11.3999196065017;-10.4142296038983	-0.08485029813972506;0.8223038136137251	forest_path	1.0	1.0	1	3.0	297345	292665	0.4875	3.0	1	1
-3.954929095426375;-0.2114912219736249	#	#	#	-5.2094205678478005;-2.0366683722322	#	#	#	-5.26546281440425;-2.86974803873575	-0.10784858151575;0.82603920939775	-6.1395768149037995;-2.0800764515162	-0.24513995627112006;0.9664339722151201	-6.09635457708525;-1.70175264561475	0.08555354388354003;0.80861004592646	#	#	-5.3942529657487;-2.9357990831313003	#	-5.653120044936649;-2.83360701438335	0.10115091886489996;0.7015122224891	-5.8685150031628;-3.0798308539971995	-0.16064375208018;0.92898512477818	-6.425492375481601;-2.7505440627984	0.12607126447295997;0.62463469708704	#	#	-5.8216667388187;-3.8571819165412995	#	-6.8515422013521;-2.9156254731479	0.146093534513625;0.5667400411503749	#	0.002951423691679944;0.7533356954903201	-7.2358928054781;-2.4569914268019004	0.05397533712757496;0.802622181784425	-6.9151839690616;-2.9987077669784	#	#	#	#	#	#	0.09893528161138998;0.9957907350426101	-7.2542862173546006;-3.0772536898253997	0.27470218734109497;0.848690154272905	-7.369112717994501;-2.8473370750855005	0.17065134641362;0.93700078342238	-7.029104553127199;-2.9606123943128	#	-6.2976529018694;-3.2654745865705994	0.05272309342584003;1.10705657194416	#	#	-6.691811618735251;-3.1880317859647502	0.32799585144395993;1.11957404180004	-6.007184011862599;-4.2478282982174	-0.05127865816737487;1.5099696945493748	-7.038026190709051;-4.00308753593095	0.42064252043996003;1.08856498834204	#	0.575518382390662;1.099677454217338	-7.9488645156572;-4.4081411611428	#	#	0.7390856374844925;1.3249450838755075	#	#	#	#	#	0.599254361115624;1.5064988415443759	-7.731070032067899;-6.1042315925521	#	-7.8956015887325;-6.1476763168275	0.5131639512851119;1.413681337190888	-8.9129608565353;-5.8374225662647	#	-8.74876746797785;-7.283645083362149	0.606698579570472;1.4217709230295281	-9.6645335960166;-8.236982557763401	0.29027158285895505;1.461325072577045	residential_area	1.0	1.0	1	1.5	297381	292701	0.6	1.5	2	2
#	#	-6.99197718298791;-3.7355430001743386	1.134564914246605;1.962721521753395	#	1.48342979869462;2.13076877628538	-7.589100365045;-4.4921396249150005	1.4880761285675;2.3629466105125	-7.599018766596;-4.6504467350039995	#	-7.6856587656611;-4.9395261668989	0.42946138364027464;2.22580047333931	#	1.29733073459844;2.59122131720156	-8.0336439818936;-5.4199338265464	1.300341941464365;2.559241570955635	-9.1852715449323;-4.3348084792277	1.5558498059984;2.4275965182416	-7.90529989068145;-5.63593574413855	1.3759125727265;2.3765147454335	-8.7683082086178;-4.3196930182822	#	#	1.4039881572731199;2.6780947072868804	#	#	#	1.55453425555915;2.1293550632608502	-8.10531617144005;-4.780145142439951	1.512052267752395;2.235564259167605	#	1.20933228489892;2.4164722004010804	-8.1806841972772;-4.680643750922799	1.367563114349505;2.082936765910495	#	#	#	#	-8.436024218521;-5.123842788018999	#	-7.8339868502041;-6.0112415531359	1.38660816560508;2.5240833748349196	#	#	-9.03675905282385;-4.45038661501615	1.2491475117852051;2.485756830594795	#	1.4767335330125548;2.256118452527445	#	#	#	1.2351081984264;2.0611045527536	-10.222216600735884;-5.19124075815025	#	#	#	-8.744541501118;-6.267040558442	#	#	#	#	0.8844219852824386;2.1297272864375616	-9.4807890381389;-6.621971272481099	1.1894492582787;1.9453969310413002	#	1.3464359948202311;1.864990330899769	#	#	#	#	#	#	#	#	#	#	-11.103584630421802;-8.6736255534982	#	-11.5008121343245;-9.2915069560755	0.47885314122677003;1.69938776431323	home	1.0	1.0	1	2.0	297451	292771	0.4875	2.0	1	1
-4.6410321434014;-0.8295317631585997	#	#	0.82450827782911;1.3252541335308898	#	0.8166661582674599;1.43080826521254	-5.2832483307138;-3.6728287458462	#	#	0.938815936310625;1.544113578569375	-5.6258152970841;-4.0736533934359	1.15148788265554;1.58900069016446	-6.206791664951;-3.076390289109	1.0874817069258702;1.82956601165413	-6.7717973002;-1.9906201867600002	#	#	#	-5.78371471699665;-2.96420168644335	#	-6.919739328428001;-2.271932413152	0.08901499815475;1.4980178561612498	#	#	-6.54947041635975;-3.54839189504025	#	#	0.45306416854106;1.66839959053894	#	0.58070986090019;1.35469943311181	-6.88778207144205;-4.1259808918579495	0.73304792329446;1.33661788104554	#	#	#	#	-6.7653458642032;-4.1252076638168	#	#	#	-7.1284268454786;-4.991415117881401	0.36596539714028997;1.4815660831157098	-8.3035111729308;-4.1888224144691995	#	#	#	-8.7891262954;-3.86756320006	#	-8.8296834751146;-4.1201299215654	#	#	#	-8.401006656104;-5.227772090576	0.7405773865704;1.4289062477496002	#	0.41430968407463;1.7882082344653698	-8.5640048300873;-6.4581290288127	#	#	#	-10.1407896896913;-7.6935250181887005	0.08515728985226656;1.4937813190277334	#	#	-10.72282740824925;-7.4424401443507495	#	#	#	#	#	-10.3951458342479;-8.7683073947321	0.0565111197588295;0.9471680424171705	#	-0.21866483186129504;1.0945896892512952	-11.206656221415301;-8.1311179311447	#	-10.532856076162451;-9.21067246077755	#	-10.623859830191002;-8.244608099769	-0.257249775678255;0.880816291794255	metro_station	1.0	1.0	1	2.6666666666666665	297531	292851	0.475	2.6666666666666665	3	3
