A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	-4.03864416827615;-1.5370510909638497	0.08734835317498002;0.60189984818302	#	-0.012926514062999994;0.20527466988697035	-4.87800453136475;-1.62228957981525	0.17937526076087504;0.611730719517125	-5.2283151433724;-1.4076089190076	-0.28400900623212005;0.92756492225412	-4.701415912477;-2.052614748303	0.03428977232690006;0.6051238528870999	#	-0.23717036193868002;0.86652246391668	-5.0213935741962;-0.9018222033238001	0.046183695895039956;0.56923172324096	#	#	-4.4706362129534005;-1.0843768889666	-0.15569151748979;0.7648570164077899	#	#	#	-0.3330834761450251;0.8693714768510251	-5.5877039990001;-1.0490666509798996	#	#	#	#	#	-5.7285613472827;-1.8919785503172994	0.02748333256687499;0.44339824626512503	-6.3083399336576;-1.6924929812023999	-0.2969204909654802;0.8229411097334802	#	-0.24860826949749998;0.8167507350415	-6.6065897324;-2.5508573685200004	#	#	#	-6.331553970164;-4.4612408981359994	-0.22012024444335998;0.72992880427136	-6.12308048290115;-4.24977343083885	#	-6.1903663860456;-4.4842245129944	-0.42988238434932;0.84910825280332	-6.3807026848956;-4.5742985821644	#	#	#	-7.94186102415925;-3.90920876380075	-0.3770642204095801;0.7758866220655801	-8.6718465288698;-4.045392615210201	#	-8.4074239146194;-5.1866726891406	-0.06961301423403998;0.59830945366804	-8.7015256666064;-5.6084771439136	#	-8.3254789054723;-6.3989088449277	-0.0322797546067739;0.7026545214847739	#	0.034804299547427475;0.6584611295765725	#	0.02339275464394902;0.657181387630051	#	#	#	-0.16664355315257157;0.9107092673565715	#	#	#	-0.326374374859369;1.0619232617453689	-9.767399552973151;-8.64524369030685	#	#	#	-10.6300262600485;-9.1005072904915	0.089167277967595;0.7324220117564051	city_center	0.013168724279835387	0.6666666666666666	1	7.0	110	110	0.5375	7.0	0	0
#	#	-7.2562871071011;-5.3031204112389005	0.12884920249837503;0.610335602211625	#	0.054194831825040035;0.68493537409296	-7.7435287305342;-5.637595427245801	#	-7.75725459194825;-5.852968488211751	-0.09778592479575005;0.83610186611775	-8.94233120278165;-4.823132304638349	-0.04224084272763007;0.84961218796363	#	#	-9.3610327487212;-4.771102719818799	#	#	-0.17938032457519998;1.0798093708872	#	#	-8.1435716837154;-6.085257192664599	-0.13107333264018;0.9585555442181799	-8.6757877431967;-5.591456123623299	-0.17928373537472003;0.94710031608672	#	0.14791226997178997;0.62889425117021	#	-0.15051811302183998;0.90058279248984	-8.85058206757025;-5.79685357154975	#	#	0.059681437846939966;0.76112760496306	-9.7843003270492;-4.9380904782508	-0.07622704394386504;0.9386053454798651	#	#	#	-0.33303122263169;1.17977856381369	-8.911154286293;-6.410119328567	#	#	#	#	-0.09683040375970509;1.268865103767705	#	#	-8.9981229669168;-5.520218379543199	#	#	0.22518986366671995;1.12890427382528	-9.4368692989058;-5.4678607988542005	0.35951899282247995;0.93771644085152	-9.9295148724205;-5.566317344819501	#	#	#	#	#	-9.9833406862529;-7.718787303567099	#	-9.6732866389349;-8.059133344965101	0.1644016170827825;1.0830694621972174	#	#	#	0.22091273908682096;1.3156385596991789	-10.1684776344335;-8.2209476713465	#	#	#	-10.0242765439317;-7.781877613788301	#	-10.0116380676;-8.3063451194	0.409882040993482;0.9351838494385181	-10.9591565017408;-8.2992314939392	0.15935889629071348;1.0046484141852865	-10.71783233159245;-9.39564871620755	#	-11.8604194461937;-9.5151570262063	-0.20135298064446505;0.9037256645824651	forest_path	0.34765472254481466	0.8095238095238095	1	21.63709523849904	9457	119	0.5125	21.63709523849904	17	21
-6.645282498045825;-4.399219773974176	#	#	0.19710807134851005;1.46823216659149	-7.8210422526705;-3.5500296816494994	#	-8.539624009234899;-4.018061328645101	0.8126935199686999;1.4076054476912998	#	0.5153935058271251;1.466575515090875	#	0.7361282718879201;1.54384422421208	#	#	-8.6388661152772;-5.0051715090628	0.56567069932429;1.56589232275571	#	0.3762343843339999;1.8291455714059999	#	0.49787284987735003;1.7319488628826503	#	0.63857252051463;1.52154764486537	#	#	#	#	#	#	-9.39812919335905;-4.715745499460949	#	#	0.5520114870597599;1.72652599944024	-8.7784600497195;-5.7495788942205	0.65822699834038;1.78951556359962	-8.2641281629136;-6.4457642119464005	0.9694056700296199;1.68931669905038	#	#	#	#	#	0.77841651052834;1.7846445802316602	-9.5207234860784;-5.2813471894815995	0.737134581540965;1.9840739579790352	#	#	-8.989842445155599;-5.643179540324399	0.912968711245005;1.8921959178149952	-8.8211003672096;-5.724407619670401	0.9130312583235598;1.79522865871644	#	#	#	#	#	#	-9.31122997228075;-7.143416647439249	#	#	#	-10.616377336814601;-6.7632372157254	#	-9.9069302256676;-7.1020524178524	#	-10.02071082833325;-7.573437790186749	#	#	#	-10.844950613158899;-7.928549664381099	#	#	#	-10.8610519021525;-8.431009450967501	0.7591334466014825;1.7909762846185175	-10.3918994059435;-9.1450595585365	0.8491638736505496;1.5505743246694506	-10.6849975236017;-9.1841404466783	#	-11.414307563486101;-9.4769168687139	#	home	1.0	1.0	4	27.114464150543252	9998	135	0.45	108.45785660217301	24	24
#	#	-4.56516960534673;-2.6771084660132702	#	-6.006249297447651;-2.89451156713235	0.25456866275916;1.1176872995468399	#	-0.006733675837800046;1.1131005410518	#	#	#	-0.10309232436125004;1.15896385114525	#	0.08158194573351002;0.9758886719444899	#	0.1034400346112444;0.20870206208119502	-6.8086784672638;-4.2837798851162	#	#	0.19079268061757498;0.7411238756064251	-6.413614774265;-4.753683733095	#	#	-0.25540681468992005;1.0556303599619201	#	-0.07706132447366504;0.8294047170156651	-6.311862069429;-4.2796363912110005	0.3300572202441428;0.8016354307601901	#	0.13118520916401;0.70326445818999	-6.38769552028125;-4.70367041077875	#	#	-0.04659896000489999;0.9515968328708999	#	-0.3233656920906251;1.176448951702625	#	-0.14498043001767003;0.9843001147936701	#	#	-7.4270671545976;-4.6615225659424	0.03519658137402004;0.86642846504198	-8.4101686803136;-3.9214173074464003	#	-7.5243608440201;-4.552908278679901	#	-7.3200517340796;-4.629597241960401	#	-7.701043136338599;-4.9269225500014	-0.3363426914494401;1.0837799530854402	#	#	#	0.07466792617557994;0.64253923664842	-8.174820216019;-4.5909474660009995	0.016092091283650023;0.6405914323703499	#	-0.006860932993129953;0.59844380354313	-9.5467656097854;-5.9013869937546	-0.08980765180023598;0.597021476800236	#	#	#	0.03928135054502496;0.6062421051169751	#	#	-8.955102573984501;-7.6725828421955	#	#	-0.26852069724136596;1.016742316699366	#	0.026896115655844544;0.7280515654081554	-9.9241870431075;-7.7499385341525	0.11355093758685247;0.7701781981431475	#	0.194938965985033;0.662545933330967	#	-0.26956239522180003;1.0310849613618	-10.60143399061261;-9.380274358357202	0.12403614741393998;0.58586005885206	beach	0.003125	0.5	1	5.25	136	136	0.525	5.25	0	0
#	#	#	#	#	-0.27903974121456;0.69646884889174	#	-0.1582413827293;0.7866187377713	#	#	#	#	-7.7575916125;-4.0994006610875005	#	#	-0.21678043622169996;0.8179315880176999	-8.9560736133621;-4.2384999467179	0.03522804945704;0.55827607680296	-6.76209498786405;-4.21765639931595	#	#	#	-7.7310604218404;-3.5311194930596	#	-7.70587716761295;-3.70023884519925	-0.42637262098570505;0.924076787763705	#	#	-8.66117048852555;-5.42808471730385	-0.0060216321818449825;0.448276594985845	#	#	-9.171481924805901;-4.527197486374099	-0.28425231924582994;0.74721666672583	#	-0.17600153026020007;0.4938071068217401	-10.146548880644;-5.8067301634241995	-0.5488939258153;0.5004584797371401	-10.454101418897999;-5.802082303693	#	-10.327005811635301;-6.3342884807882	-0.33415752548608;0.7481743152072899	#	#	-10.529967237000351;-6.2999234181466495	-0.05728160888228498;0.77189238667786	#	#	#	#	-10.2696690558676;-6.1646020893858005	-0.22005108501633003;0.5439955427363301	#	#	-11.6001687032756;-5.720880138098201	#	#	-0.22418686578398;0.63863433353083	-11.5681801802371;-6.611891683321501	#	#	-0.6389693344660908;0.6551094471107605	#	-0.36279999979228755;0.6766280502562876	-11.49815052761625;-9.657661774112249	#	-11.567014298141;-10.744701585549494	#	-12.09269211093385;-8.9356337839276	#	-11.9299940638158;-9.513067888065	#	#	-0.6128564738608689;0.775441162743869	#	-0.5539086411301651;0.654806898270129	#	-0.16777348498627204;0.449899709747632	#	#	forest_path	0.006790123456790122	0.5	1	12.0	138	138	0.45	12.0	0	0
#	#	#	0.508383472530125;1.9528426716698748	#	0.84416376564604;1.47490430791396	#	1.04700600034815;1.62442051843185	-8.38264440583825;-4.02121494244175	#	-7.6456560677554;-5.0189205385046005	#	#	#	#	#	#	#	#	#	#	0.91934225331502;1.63323703470498	-8.6305058135999;-4.7586852698801	0.6756850462572799;1.34043628974272	#	0.76436774123411;1.39334417818589	#	#	#	#	-8.48176787442195;-5.85468870359805	0.3978767445120999;1.1319483147499	-9.5084394223381;-4.729538043661901	0.521292758159295;1.136846830432705	#	#	-8.4881586054332;-5.8480204050468	#	-8.842773589714;-5.733378777406	#	#	#	-9.0451211913538;-5.8655889689062	#	-9.916708856483199;-5.265739623776801	#	-9.619546331894;-5.354191649265999	#	#	0.5001596654744399;1.23173799750756	-9.600669176608001;-5.696726389672	0.25506767443922995;1.3495128439227702	-9.4157541658885;-6.6391739210514995	#	#	#	#	#	#	#	-10.851126448462502;-6.945916866277501	#	#	0.6208999803701025;1.4335437285898975	#	0.681667710139291;1.584336369240709	-11.156689075845001;-7.831637919355001	#	#	#	#	#	#	#	#	#	-10.83498021880785;-9.36985783419215	0.559265880900712;1.200918576815288	-11.304133279861201;-9.8086036207388	#	forest_path	0.18593443208187066	0.7142857142857143	1	12.896	9501	141	0.3625	12.896	5	7
-4.45386115864175;0.31051431666175056	0.0036073580900720104;0.664969038901928	-5.18920727119027;-0.5667127576497304	#	#	-0.17504103449625996;0.70467603761426	#	0.22945866670214998;0.80687318478585	-4.89981090251675;-3.11838196676325	#	#	#	-6.41889866980725;-2.9874971616727493	0.2647093464922399;0.79748782168176	#	#	-6.9903360828852;-3.535211707314799	#	-7.6973906210055;-2.8835878859144994	#	-6.635909113542801;-3.8472249643772	#	#	#	#	#	#	0.14667154257005005;0.8857268667579501	-4.3363700315118;-3.394629932572042	0.15202250380119003;0.9260120760128101	-6.7655039788817;-4.4752298299583	#	-7.366552530451701;-4.203054434708299	#	-8.0099385413034;-3.1842803637365997	-0.13883573813825512;1.081013505480255	#	#	#	0.003317505630369977;0.68640750640963	#	#	#	#	#	#	-8.8772506968176;-4.2181709665624005	-0.09839891356952507;1.000733665233525	#	#	#	-0.15352266975285012;1.1887214060288502	#	0.41099433388476003;0.85840809365124	-8.4817221050138;-5.158494645906201	0.14793177473486507;1.0430474969591348	#	-0.07278593458252997;0.94997034439253	-8.547086465015301;-6.503465119664701	0.0006603003150359443;1.1212762469789639	-9.7712576516535;-6.3867426804265	#	-9.4425303298298;-6.9612922690702	#	-10.084413750828752;-6.69988720871125	0.104678040682043;0.700055241365957	-9.219239574951;-7.984220573969001	-0.030539441295966974;0.754766759533967	-10.1820263430523;-7.4423769669277	-0.059992224957180484;0.6771439153911805	#	-0.051411262195346474;0.5360433038133465	#	#	-10.3454865440925;-8.267420131747501	#	#	-0.12750644784106402;0.496804283319064	-10.9471206901099;-8.805794132730101	#	library	3.200000000000001e-05	0.2	1	12.42784	152	152	0.5	12.42784	0	0
#	0.00680564232633607;0.696922178825664	-9.019412261905309;-4.91776220059469	#	-8.86496367907795;-5.63119701816205	#	#	-0.35967282664729994;0.9351354866313	#	#	-9.0137897554283;-6.7452454347117	#	-9.8572750306335;-6.1248733902065	#	#	0.03882180700014504;0.538932618715855	#	#	-10.028829718038999;-5.902713087961001	-0.09091659799012503;0.6595350315401249	#	0.2554193115670987;0.67823109193653	#	-0.00211605863856007;0.5149126862945601	-10.727039056884301;-6.3254572256157005	#	#	-0.21045720346905006;0.6928326372050501	-10.92879114936455;-6.92501378791545	-0.32056167051777495;0.773119246737775	-11.14310408286305;-7.03408281567695	-0.11103887758580008;0.5414691848478	#	-0.0012865812080550265;0.447901525586055	-10.997895603611399;-7.5709789267886	-0.30171385788670513;0.7181600998927051	-11.6060281443768;-7.2984342384832	-0.14860597966587002;0.5545309633298701	-10.919895057801;-8.283669021279	-0.40699095500542015;0.7829077560294201	#	-0.56845746654228;0.91901011475828	#	-0.16008467175468502;0.4930740492366851	#	-0.160062581174865;0.484367627218865	#	-0.13947332171965;0.46005353944565	-11.588604635461799;-7.7822531332782	-0.3222732213198;0.6459922181358	#	-0.17748519910279004;0.46266197550079	-11.15564186834575;-8.57738878385425	-0.16913021006964005;0.45036576499164005	-11.500689687834798;-8.5032688423652	-0.24403902979046496;0.526176824216465	#	#	#	#	-11.5681136215471;-9.0167100278529	-0.32776941710764745;0.9991952480576474	-9.668919500772624;-8.6871237637794	#	-12.138491736685001;-9.014313390115	-0.555069642193837;0.8085362045338369	-12.176896475724;-9.136849704075999	#	#	-0.505275500508069;0.666581953379069	-11.3056039639909;-10.1184515892091	-0.5092409565906929;0.665668175426693	-11.65094337721;-9.117025253269029	#	#	#	#	#	-11.7100611688574;-10.418467372342601	#	forest_path	0.02373046875	0.75	1	6.0	165	165	0.575	6.0	0	0
-2.2591886269123;1.2800617261703	0.08864113789233602;0.778757674391664	-2.42315858323858;-0.20956966126141996	#	-3.8573251522499;0.16962955756990006	#	-3.3598199742181;-1.0680690265219	0.1984248265777;0.7933367543003	#	0.26501125830750005;0.8876031189165	#	0.051948998030759974;0.7923552876612401	-3.8816754034245005;-1.8348745038354999	#	#	#	#	#	#	0.023439746734849942;0.92398170217115	-5.356227303380001;-2.03636522104	-0.15647383993934;0.8580082178253401	#	-0.2542724803378401;0.9829034450378401	-5.8826457855743;-1.4810639543057	#	-5.5661875158744;-2.3146264307255997	-0.025890612760639975;0.69674125977864	-6.110117853427001;-2.0384798587330004	#	#	#	#	-0.24690790245351502;0.934290452449515	-6.3102955403348;-1.5545744378051998	#	-5.5018720875142;-1.8195740711857995	-0.2571689039562301;0.9573403612182301	#	#	#	#	#	#	#	#	#	-0.15501157083156497;1.103994837615565	-6.443790833871;-2.8954970606490003	-0.36348556740592003;0.99208604783192	#	-0.5440786701497501;1.0046644942137501	-3.906982738727;-3.766110052496222	-0.36808010243480005;0.8364954046288001	-7.0854318088838;-3.7622043497762006	#	-7.8521529070769995;-4.135901493063	-0.08594343606016003;0.49848872335416	#	#	-8.1206495739033;-6.714774124316699	#	#	#	-8.635820285148249;-7.2299400291917495	#	#	-0.08352061770325903;0.552203449635259	-9.3341022700262;-8.0968412614538	-0.26965225931136844;0.9211061212513685	-9.7185275804179;-8.0916891409021	-0.2340712979139945;0.9597879813939945	#	0.133404527178482;0.6587063356235181	-10.18398089823905;-8.14747581414095	#	-9.8345395459055;-8.762498776674501	-0.025704119858216024;0.997471800654216	-9.3558643593409;-8.2342171149991	-0.22849596353328006;0.82710154832528	metro_station	0.1	1.0	1	1.5	186	186	0.5375	1.5	0	0
#	#	#	#	-4.03864416827615;-1.5370510909638497	#	#	-0.012926514062999994;0.6869698714929999	-4.87800453136475;-1.62228957981525	-0.06581906262899995;0.764303418183	-5.2283151433724;-1.4076089190076	-0.28400900623212005;0.92756492225412	-4.701415912477;-2.052614748303	0.03428977232690006;0.6051238528870999	#	-0.23717036193868002;0.86652246391668	-5.0213935741962;-0.9018222033238001	0.046183695895039956;0.56923172324096	#	#	-4.4706362129534005;-1.0843768889666	-0.15569151748979;0.7648570164077899	#	-0.28787111844372004;0.83851293301772	#	-0.3330834761450251;0.8693714768510251	-5.5877039990001;-1.0490666509798996	#	#	#	#	#	-5.7285613472827;-1.8919785503172994	0.02748333256687499;0.44339824626512503	-6.3083399336576;-1.6924929812023999	-0.2969204909654802;0.8229411097334802	-5.463510009419201;-3.5181450196608	-0.39491695420071843;0.8167507350415	-6.6065897324;-2.5508573685200004	#	#	#	#	-0.22012024444335998;0.72992880427136	-6.12308048290115;-4.24977343083885	#	-6.1903663860456;-4.4842245129944	-0.42988238434932;0.84910825280332	-6.3807026848956;-4.5742985821644	#	#	#	-7.94186102415925;-3.90920876380075	-0.3770642204095801;0.7758866220655801	-8.6718465288698;-4.045392615210201	#	-8.4074239146194;-5.1866726891406	-0.06961301423403998;0.59830945366804	-8.7015256666064;-5.6084771439136	#	-8.3254789054723;-6.3989088449277	-0.0322797546067739;0.7026545214847739	-8.8528389601428;-5.8322013209572	0.034804299547427475;0.6584611295765725	#	0.02339275464394902;0.657181387630051	#	0.23967392252095443;0.8567002231730455	#	-0.16664355315257157;0.9107092673565715	#	#	#	-0.326374374859369;1.0619232617453689	-9.767399552973151;-8.64524369030685	#	#	#	-10.6300262600485;-9.1005072904915	0.089167277967595;0.7324220117564051	city_center	0.22149019143884427	0.7397260273972602	1	62.16243722024923	9836	194	0.5625	62.16243722024923	108	146
-6.91235733086105;-4.05373204567895	0.024153846434184056;0.915554372745816	#	0.19526695913460496;1.0234235666413949	#	#	-8.8830173367767;-5.2286036634233	#	#	#	-9.17252958016875;-4.69513947349125	#	-8.295064654434501;-6.2482637548455005	0.5286352388051402;1.6322477945548601	-8.6878822762836;-6.0741721209363995	0.67451174918222;1.4333005669577799	#	#	#	0.48243821316677493;1.166183031183225	-8.5312902589488;-6.4065785262512	0.1787507031932999;1.4938200373327	-9.7781015523287;-5.3812883925112995	0.5936069425263999;1.1475663120976	#	0.2966863327022399;1.3326475229757602	#	#	-8.48216082003555;-5.83559612348445	#	-8.2366725672414;-6.350564444598599	0.21303189592728;1.2896701989427202	#	#	-9.9429737404378;-4.8375672627221995	#	-9.906988315964;-5.738349052196	0.14162067647089005;1.18567250091911	-8.758271121914;-7.000787097566	-0.08969963474302012;1.54090230260102	#	#	-9.1344240530844;-6.7653608285156	#	-9.53001597354815;-6.36477302351185	0.3852322537852;1.0819135601568	#	#	-9.7074697519222;-5.7720893852578	1.00251028263988;1.381647463080697	#	#	-9.58311453238375;-5.94711659271625	0.14539630475071996;1.3843882548732802	#	0.481464374973315;1.168413650168685	#	0.26864761701047;1.29140389598553	#	#	-10.8840626775935;-7.4995477063665	#	-10.372596733337199;-7.999238588262799	#	-10.41134894656575;-8.48477229951425	#	#	-0.05617223547894501;1.2526714325709452	-10.809576343331148;-9.43975165526885	0.24905665101641605;0.853886304635584	-10.8400806598542;-9.6968968915458	#	-11.855566477069999;-8.956568465130001	#	-11.85805623882425;-9.15656990277575	#	-11.22582952318475;-9.97511529241525	#	#	-0.36202777637625505;0.776038291096255	home	0.18593443208187066	0.7142857142857143	1	53.3117737984	8859	197	0.5375	53.3117737984	10	14
#	#	-6.5212319474048;-3.9170096862552004	0.4580750272941001;1.6136423866059	-7.45248205416035;-3.2424839484396495	0.47599904059344;1.60469264254656	-7.8789683452457995;-3.7909801682742	0.7695480273398001;1.3994547743402	#	0.21998286304475;1.49975502096325	#	#	#	#	#	0.32050879882136996;1.59665362871663	-7.7990642951728;-5.9386127083272	#	#	#	-9.3637202379782;-4.5167215977618	#	-9.2328038126587;-4.8359906528413	0.24203383232247994;1.18376476059352	#	0.03427648277929496;1.384725891528705	-7.9271618710183995;-6.0304179046816	0.06805388561468007;1.2505424043153202	#	#	-9.000070843373;-4.958410580567	0.34694992630029997;0.9178944809297	#	#	-8.890924361077;-5.743755984403	0.15719842415433982;1.19706991051766	#	#	#	0.35552914358728993;0.95047849910471	-9.5082755180159;-5.0456922045041	#	#	0.07239433384274996;1.06202875958725	-8.4488245265314;-5.6065655509886	0.24078275102519997;0.9374640573967999	#	-0.029225658998810022;1.20979652074281	-8.049107781985999;-6.113674814774	0.15122337754883997;1.20555685606716	#	0.24365438462904;1.15225037438896	#	0.0552153612491999;1.2597908683128	#	-0.05200312844248489;1.4676119348684848	-9.20797540496215;-6.296911797317851	#	-9.5900325311571;-6.3312849804629	0.31703194042547606;1.076158872036524	#	#	-9.6374693735615;-6.6707716922185	0.19636428032331;1.1790962549146902	#	#	-10.6710758399515;-7.393525414268501	0.18496559560611153;1.1385516966138884	-10.2806347088825;-8.0712400507175	0.2833514404658195;1.0204875808141805	#	0.17971822058432202;1.165125879695678	-10.7498649950475;-8.2345578964525	#	-10.8293697417463;-8.585058016413699	#	#	0.016172023203455954;0.9873220494525441	#	-0.04800514789033006;0.84265525274033	home	0.6345375005651499	0.9130434782608695	1	21.8322537871152	9569	209	0.55	21.8322537871152	21	23
#	0.0066918657237880486;0.854960108504212	#	0.18522051304745002;1.53338243224455	#	0.60180344961382;1.08315807397618	-6.610159157248099;-4.3184082095519	0.49729980461355017;1.56464179258645	-6.8869825376985;-4.5526963460214995	0.95348193777625;1.4723084882837498	#	0.9418393631916;1.6149359901284	-7.6572415392205;-3.6840397929594997	0.67220654262577;1.98512492791423	#	0.8631369639583051;1.915094188601695	-7.166874349082801;-5.3064227622372	#	-7.0922768436882;-5.1667557496518	0.8289705480103748;1.912956235109625	-7.7237709731236;-4.1383199241963995	#	-6.8980130089613;-4.7324184675587	1.0689022526743999;1.6228616222456	#	0.8601505778482599;1.67412008449174	-8.710471795781901;-3.7653893121180997	#	#	#	#	#	-8.5197006054026;-4.0773415773374	1.014880313781575;1.7635271584384251	-8.525796127049201;-3.4903267243708003	0.983313739885935;1.843207468994065	#	#	#	#	-8.5135316308608;-5.245160753359199	0.94604207859044;1.73352491574956	#	#	-8.472100605026199;-5.1130672702938	0.67024837910485;1.88944066525515	#	0.60668983597613;2.08552276018387	-7.7626586441362;-5.7627112446838	0.4859345996869999;2.099710332113	#	#	-7.5851880002905006;-5.8663526106295	#	-9.3546943242574;-4.597917765142601	#	-9.176708084196651;-5.64626924088335	#	#	#	-10.169745376850901;-6.472813639049101	#	#	#	-9.30113076969;-7.2183452053099995	#	#	0.6551093193482465;1.4217177534917536	#	#	-10.4137857442721;-7.6437635364479	#	#	#	#	#	-10.67523929449105;-8.06660675602895	#	-10.2574713389498;-9.373749267650199	0.30722433855201503;1.016453916831985	home	1.0	1.0	1	6.666666666666667	9617	257	0.5	6.666666666666667	3	3
-5.942707357966175;-2.743769538833825	#	-7.12351475559338;-2.3057035724666197	-0.3308763899353449;1.075063897227345	-6.47954644516615;-3.97795336785385	-0.018376724362680064;0.87793878307068	-6.879508712999;-5.021332268921	-0.08471487071304995;0.77265820159305	#	-0.12566221727774995;0.94657932043775	-7.935130902054;-5.547189511826	#	#	#	-9.127434182754001;-4.9837473511059995	0.14824085745116;0.70008727037884	-9.2436919424515;-4.924786472988499	0.20663958455876003;0.9427812526752399	-7.9525874029995;-5.889529087960501	0.45812752606499996;1.125195641203	#	#	-8.3808935099345;-5.4278100443855	0.5081464828247999;1.1544324139912001	-9.091271976165899;-5.2232152153541005	-0.28513206658070506;1.065317342168705	-9.440189029349801;-4.969292537270199	#	-8.97851945404985;-5.38190589207015	#	-9.21793992168295;-5.24364066325705	#	#	#	#	0.1521251362256199;0.87203616524638	#	-0.08977270188530007;1.4017299044693001	-8.916449885627;-5.333886297533	0.1991036734737699;1.3228969005622302	-8.8690762742566;-5.474998824543399	-0.03333549001532998;1.56350470755733	-8.7890443238876;-5.547168332372401	0.44616043257553;0.5023467373343047	#	#	-7.8603378233868;-6.0229542677931995	0.55557116446776;1.51481414233224	#	0.79866761241764;1.42266089562236	#	#	#	0.88728708970618;1.62724061547382	#	#	#	#	#	0.797708442524934;1.755654332415066	#	0.8657127857756695;1.4169134928443305	-9.5892404880411;-7.0540624694389	#	-9.1114608598335;-7.7576502429865	#	-10.163830061279501;-7.4562884052805005	#	-10.547946085105501;-7.4547935636745	0.6308593078168221;1.4625000815431781	#	#	#	#	#	#	#	0.336298593362696;1.134028972067304	-11.5119969517764;-9.2007238422236	#	home	0.1	1.0	1	1.0	275	275	0.5375	1.0	0	0
-6.835139651526825;-1.8665766558531751	0.397036200794356;0.8714913196376439	#	0.27925956035780997;1.16519453583019	-6.7593817477378;-3.5866295521222002	#	-6.9691198405215;-3.5624630263784995	#	#	0.14020454512500002;1.247034519541	-7.78579566420595;-3.7859938355740494	#	-6.5485363621775;-4.7425355684224995	#	-6.8851169809332005;-4.2076577974068	#	#	0.43878334935596003;1.3686465090820399	-6.268627677578849;-4.27433797304115	#	-7.095319936517001;-3.4434716459429997	0.19867091497968992;1.34465990615831	-7.1014634424555;-3.4921392067844996	#	#	0.1294145641731449;1.294870903230855	#	0.43553999376908;0.9610904465249199	#	#	#	#	#	#	-6.8530648008756;-3.6359593491644002	#	-7.2156056104826;-3.1164436677773995	0.05824676295128006;1.0809914073087201	-6.741275008956;-3.7670712754439997	-0.2416795178798301;1.32281693551783	-6.525602752637;-4.640004169463	#	#	#	#	#	#	0.03127964750230999;0.79068033831169	-7.4512929323938;-2.9997971078062005	-0.27098042288456003;0.9985231532905601	#	-0.10210363375023007;0.8684420825842301	#	#	-7.4211504180628;-3.7721163453172	0.12824894304009504;0.7319316394239049	-7.48725085133215;-4.57618724368785	0.12631864607978;0.66900565125022	#	-0.148755404097964;0.9718605425659641	#	#	#	-0.05249877243656004;0.8546384348785601	#	-0.049087727588708996;0.853580931512709	#	#	-9.20337235039755;-7.12654137172245	-0.16992847017837087;0.9263252770063709	#	#	-9.522450595599999;-6.79398187848	#	#	-0.26647515872068805;0.884557376284688	-8.967359327457102;-7.323563481302901	#	-9.1809981073898;-8.2972760360902	#	home	1.0	1.0	1	11.82368	9638	278	0.4875	11.82368	9	9
